nVectors,memcpyOut,plan,execu,memcpyIn
14000001,21.032,0.004,50.214,20.077
14000001,21.12,0.005,12.525,19.94
14000001,21.334,0.004,14.551,20.04
14000001,21.275,0.006,26.399,20.239
14000001,21.527,0.004,8.983,21.394
14000001,21.067,0.004,10.948,20.192
14500001,34.424,0.006,52.890,25.301
14500001,23.127,0.005,39.639,20.725
14500001,22.794,0.005,54.321,20.935
14500001,34.653,0.005,23.743,39.497
14500001,23.296,0.004,10.691,20.574
14500001,23.11,0.004,22.107,20.736
14500001,23.479,0.006,9.274,20.869
14500001,22.996,0.005,13.560,20.718
14500001,23.036,0.005,13.159,20.645
14500001,23.148,0.004,42.243,20.914
14500001,22.941,0.005,16.843,20.601
14500001,34.714,0.005,8.878,38.814
14500001,22.07,0.005,20.786,20.762
14500001,22.038,0.004,43.954,20.796
14500001,22.139,0.004,10.171,20.713
14500001,22.187,0.006,28.850,20.964
14500001,22.118,0.005,26.398,20.791
14500001,21.812,0.004,54.535,20.666
14500001,22.264,0.005,10.354,20.707
14500001,21.907,0.004,52.546,20.834
14500001,22.01,0.004,15.525,20.628
14500001,22.25,0.005,17.293,20.752
14500001,21.989,0.004,10.799,20.965
14500001,22.263,0.004,28.175,20.997
14500001,22.001,0.007,38.544,21.428
15000001,35.745,0.003,58.906,26.025
15000001,24.04,0.004,48.628,21.697
15000001,23.723,0.004,57.491,21.271
15000001,35.818,0.003,28.616,40.987
15000001,24.274,0.004,10.279,21.469
15000001,23.973,0.004,23.336,21.507
15000001,24.318,0.006,10.382,24.076
15000001,23.973,0.005,13.996,21.523
15000001,23.942,0.004,12.146,21.44
15000001,23.981,0.004,42.400,21.66
15000001,23.825,0.004,16.076,21.411
15000001,35.803,0.005,10.614,40.227
15000001,22.928,0.004,17.906,21.475
15000001,22.949,0.004,46.929,21.569
15000001,23.258,0.004,10.799,21.413
15000001,22.871,0.004,24.301,21.698
15000001,23.021,0.004,10.567,21.483
15000001,22.707,0.005,57.127,21.71
15000001,23.147,0.005,11.103,21.474
15000001,22.786,0.004,55.815,21.573
15000001,22.93,0.004,19.227,21.581
15000001,22.884,0.004,11.857,21.458
15000001,22.927,0.006,33.140,21.71
15000001,22.981,0.004,52.437,22.02
15000001,22.989,0.004,17.301,21.608
15500001,34.218,0.004,59.630,27.214
15500001,29.969,0.004,45.051,22.513
15500001,27.424,0.005,60.259,22.31
15500001,27.843,0.005,18.200,42.878
15500001,28.374,0.004,22.563,22.551
15500001,27.475,0.006,26.176,22.529
15500001,30.585,0.005,51.532,22.687
15500001,29.248,0.005,33.359,22.574
15500001,27.045,0.004,12.745,22.302
15500001,28.845,0.004,40.506,22.519
15500001,28.281,0.005,19.597,22.283
15500001,27.624,0.004,9.215,42.203
15500001,29.945,0.004,27.022,22.432
15500001,29.937,0.004,48.517,22.572
15500001,30.053,0.004,11.105,22.381
15500001,29.39,0.005,28.424,22.611
15500001,29.261,0.004,10.763,22.52
15500001,30.244,0.005,60.407,22.342
15500001,29.965,0.005,11.273,22.502
15500001,28.579,0.005,54.822,22.49
15500001,27.44,0.004,19.590,22.573
15500001,28.98,0.005,14.982,22.281
15500001,29.9,0.004,9.485,22.402
15500001,31.316,0.005,58.263,22.574
15500001,29.855,0.004,10.043,22.229
16000001,38.01,0.006,56.028,27.983
16000001,29.911,0.005,48.309,22.989
16000001,29.516,0.004,65.094,23.137
16000001,31.065,0.006,17.524,43.521
16000001,32.014,0.005,29.793,23.04
16000001,30.259,0.007,31.803,22.981
16000001,32.131,0.004,56.313,23.106
16000001,31.467,0.004,11.722,23.058
16000001,30.423,0.005,22.883,23.547
16000001,29.343,0.004,48.013,23.168
16000001,28.862,0.006,25.849,22.833
16000001,29.995,0.005,44.511,43.259
16000001,30.097,0.004,12.328,23.044
16000001,32.458,0.004,54.744,22.994
16000001,31.427,0.006,11.128,22.858
16000001,31.833,0.005,32.988,23.106
16000001,31.931,0.004,11.249,22.909
16000001,29.269,0.004,62.844,22.967
16000001,31.694,0.004,11.900,22.978
16000001,31.52,0.005,62.600,23.15
16000001,29.912,0.007,23.129,22.838
16000001,29.638,0.004,23.850,22.86
16000001,31.105,0.006,53.714,23.395
16000001,31.97,0.005,60.138,22.841
16000001,30.646,0.004,15.051,23.317
16500001,37.503,0.005,59.768,28.037
16500001,33.219,0.004,53.077,24.18
16500001,33.052,0.004,63.700,24.112
16500001,32.074,0.005,30.343,44.974
16500001,32.604,0.005,33.639,24.023
16500001,33.166,0.005,11.846,25.309
16500001,32.46,0.004,59.908,23.898
16500001,32.581,0.005,18.226,23.994
16500001,32.091,0.006,24.471,23.797
16500001,33.194,0.005,48.392,24.222
16500001,32.058,0.005,25.715,23.613
16500001,31.901,0.005,51.218,44.671
16500001,32.571,0.005,15.612,23.949
16500001,33.494,0.004,55.585,24.09
16500001,32.967,0.005,11.455,24.302
16500001,33.097,0.005,30.431,23.863
16500001,33.357,0.005,11.309,23.807
16500001,33.03,0.004,63.526,23.849
16500001,33.202,0.006,10.978,23.919
16500001,32.847,0.005,66.936,23.94
16500001,33.139,0.004,25.563,23.697
16500001,32.479,0.003,32.622,23.985
16500001,33.191,0.005,26.222,23.78
16500001,32.937,0.005,27.879,23.686
16500001,31.743,0.004,13.422,23.632
17000001,37.631,0.004,62.967,29.079
17000001,34.115,0.005,54.733,24.681
17000001,33.944,0.005,77.942,24.363
17000001,32.812,0.005,39.832,46.044
17000001,34.487,0.006,33.389,24.614
17000001,33.92,0.004,34.253,24.327
17000001,33.283,0.005,55.746,24.419
17000001,34.626,0.005,29.146,24.479
17000001,32.979,0.004,29.093,24.235
17000001,34.402,0.005,53.080,24.646
17000001,31.467,0.006,26.872,24.144
17000001,33.135,0.005,60.447,46.043
17000001,33.451,0.005,27.220,24.454
17000001,34.445,0.005,56.798,24.724
17000001,33.504,0.004,38.206,24.501
17000001,33.98,0.004,37.483,24.642
17000001,34.45,0.005,14.891,24.495
17000001,33.843,0.004,19.069,24.18
17000001,34.122,0.007,11.680,24.457
17000001,32.823,0.004,71.788,24.554
17000001,33.45,0.005,26.507,24.184
17000001,34.173,0.005,26.302,24.288
17000001,33.468,0.004,21.267,24.662
17000001,31.126,0.004,23.918,24.251
17000001,33.19,0.004,36.482,24.562
17500001,40.279,0.005,64.480,30.532
17500001,35.044,0.004,56.591,25.223
17500001,34.776,0.005,19.584,24.979
17500001,33.729,0.004,42.978,47.219
17500001,35.538,0.005,36.407,25.468
17500001,33.577,0.005,32.711,25.199
17500001,33.416,0.005,60.360,25.316
17500001,35.597,0.006,30.609,25.18
17500001,31.549,0.004,27.343,25.057
17500001,33.992,0.004,56.168,25.46
17500001,31.89,0.005,28.632,24.983
17500001,34.533,0.006,39.210,47.175
17500001,34.735,0.004,19.120,25.418
17500001,35.488,0.005,14.693,25.296
17500001,35.881,0.004,35.429,25.294
17500001,35.364,0.004,25.643,25.06
17500001,35.768,0.005,11.577,25.378
17500001,34.37,0.005,66.930,25.508
17500001,35.345,0.005,17.240,25.401
17500001,34.879,0.004,70.599,25.469
17500001,32.588,0.004,28.104,25.168
17500001,34.046,0.005,32.691,25.163
17500001,34.449,0.005,26.512,25.384
17500001,35.056,0.005,27.135,25.071
17500001,34.917,0.005,32.094,25.389
18000001,43.464,0.005,66.279,27.587
18000001,36.431,0.004,61.839,26.006
18000001,35.736,0.004,21.715,25.666
18000001,33.478,0.005,37.644,48.712
18000001,35.661,0.005,14.519,25.95
18000001,33.814,0.005,36.183,25.88
18000001,35.57,0.004,61.652,25.966
18000001,35.65,0.004,34.360,25.878
18000001,32.576,0.005,29.368,25.541
18000001,36.124,0.004,55.091,25.92
18000001,32.542,0.005,33.242,25.675
18000001,35.059,0.005,40.893,51.771
18000001,36.56,0.004,13.953,25.957
18000001,35.607,0.005,13.075,25.766
18000001,34.252,0.004,40.965,25.942
18000001,33.748,0.005,32.552,25.695
18000001,36.174,0.006,15.001,25.907
18000001,36.007,0.005,68.199,26.011
18000001,35.419,0.007,19.632,26.168
18000001,35.845,0.005,79.553,25.858
18000001,35.386,0.004,28.662,25.685
18000001,35.825,0.005,27.262,25.723
18000001,35.803,0.005,27.302,25.671
18000001,32.874,0.005,29.123,25.758
18000001,35.841,0.004,41.420,25.93
18500001,37.078,0.005,69.490,27.097
18500001,36.414,0.004,57.678,26.73
18500001,36.755,0.004,24.031,26.336
18500001,33.662,0.005,37.815,50.078
18500001,36.02,0.005,11.314,26.549
18500001,37.523,0.005,26.049,26.739
18500001,36.206,0.004,63.196,26.79
18500001,37.159,0.005,36.799,26.559
18500001,33.663,0.004,31.968,26.399
18500001,34.955,0.004,63.488,26.754
18500001,35.969,0.005,30.081,26.561
18500001,36.501,0.004,30.656,49.816
18500001,36.528,0.005,28.994,26.759
18500001,36.794,0.004,17.349,26.565
18500001,36.203,0.004,43.727,26.858
18500001,34.363,0.004,27.254,26.318
18500001,37.036,0.006,18.469,26.784
18500001,36.92,0.004,70.793,26.813
18500001,37.576,0.004,62.423,27.28
18500001,36.388,0.005,69.269,26.754
18500001,35.804,0.004,36.502,26.535
18500001,36.905,0.004,27.912,26.564
18500001,35.986,0.005,34.247,26.694
18500001,34.318,0.005,33.275,26.478
18500001,36.909,0.005,32.669,26.523
19000001,37.992,0.005,68.791,27.734
19000001,37.267,0.004,57.785,27.629
19000001,37.239,0.004,17.509,27.089
19000001,35.028,0.005,53.341,51.727
19000001,36.673,0.004,19.977,27.349
19000001,37.971,0.005,19.270,27.38
19000001,37.518,0.004,68.910,27.194
19000001,35.716,0.004,38.585,27.26
19000001,34.388,0.005,33.586,27.145
19000001,37.414,0.004,55.532,27.335
19000001,38.014,0.006,33.038,27.223
19000001,37.358,0.005,28.475,50.884
19000001,38.261,0.004,35.539,27.494
19000001,36.54,0.005,16.847,27.184
19000001,38.272,0.004,44.522,27.371
19000001,35.051,0.005,25.500,27.246
19000001,38.032,0.005,18.637,27.445
19000001,37.887,0.005,73.304,27.544
19000001,38.804,0.005,13.839,27.408
19000001,37.45,0.004,67.744,27.502
19000001,37.365,0.004,24.971,27.077
19000001,37.111,0.005,34.072,27.191
19000001,37.926,0.004,41.809,27.511
19000001,36.812,0.004,33.800,27.102
19000001,37.939,0.004,32.485,27.063
19500001,38.938,0.004,74.073,28.244
19500001,39.254,0.005,57.373,28.408
19500001,38.164,0.005,25.432,27.758
19500001,37.646,0.006,27.039,52.124
19500001,38.734,0.005,19.009,28.247
19500001,39.35,0.004,22.924,28.15
19500001,38.554,0.004,65.436,28.032
19500001,37.759,0.004,41.902,28.032
19500001,37.617,0.004,31.666,27.948
19500001,37.445,0.005,58.932,27.968
19500001,36.536,0.004,36.291,27.81
19500001,37.961,0.006,30.527,52.482
19500001,39.143,0.004,28.921,28.111
19500001,38.047,0.005,61.525,28.056
19500001,39.478,0.005,11.791,28.108
19500001,37.197,0.005,38.625,27.989
19500001,39.717,0.004,17.427,28.425
19500001,39.156,0.007,83.357,27.89
19500001,39.03,0.005,19.580,28.175
19500001,39.022,0.006,73.001,28.217
19500001,37.867,0.005,36.416,27.842
19500001,38.7,0.005,31.711,27.875
19500001,38.917,0.005,24.807,28.18
19500001,37.327,0.006,37.035,27.76
19500001,36.119,0.004,39.180,27.781
20000001,36.913,0.005,69.982,29.176
20000001,40.29,0.005,62.181,29.07
20000001,38.845,0.005,25.169,28.447
20000001,37.035,0.005,28.124,53.484
20000001,40.202,0.005,23.697,28.894
20000001,40.402,0.006,24.049,28.866
20000001,37.439,0.005,70.738,28.618
20000001,39.987,0.004,41.198,28.696
20000001,38.229,0.004,39.760,28.73
20000001,38.431,0.004,62.113,28.704
20000001,38.417,0.004,33.259,28.484
20000001,39.195,0.005,33.049,53.628
20000001,39.706,0.004,35.091,28.971
20000001,39.918,0.005,63.598,28.794
20000001,40.71,0.004,42.563,29.161
20000001,39.767,0.005,39.642,28.682
20000001,40.476,0.005,15.802,28.832
20000001,38.711,0.004,75.956,28.774
20000001,40.827,0.005,23.193,28.895
20000001,37.304,0.005,77.128,28.742
20000001,39.371,0.005,32.042,28.598
20000001,39.558,0.005,39.696,29.382
20000001,38.966,0.005,43.478,28.997
20000001,39.196,0.004,37.029,28.737
20000001,37.141,0.006,33.562,28.636
20500001,39.969,0.005,76.795,29.781
20500001,41.333,0.005,62.552,29.826
20500001,40.392,0.006,21.192,29.359
20500001,39.043,0.005,54.593,54.821
20500001,40.315,0.004,28.318,29.631
20500001,40.749,0.007,21.691,29.648
20500001,38.2,0.004,74.600,29.297
20500001,40.817,0.004,42.644,29.352
20500001,40.079,0.004,38.967,29.385
20500001,38.495,0.005,70.870,29.816
20500001,38.762,0.006,39.343,29.194
20500001,39.645,0.005,31.390,55.185
20500001,40.9,0.004,24.512,29.604
20500001,38.669,0.005,65.448,29.67
20500001,40.815,0.003,14.756,29.849
20500001,40.942,0.005,40.669,29.296
20500001,40.775,0.005,17.025,29.733
20500001,39.666,0.005,78.481,29.466
20500001,40.229,0.004,20.217,29.911
20500001,38.885,0.004,75.644,29.674
20500001,38.449,0.004,40.813,29.199
20500001,41.535,0.005,40.000,29.698
20500001,40.95,0.004,41.793,29.672
20500001,40.711,0.005,41.550,29.209
20500001,40.611,0.006,34.271,29.801
21000001,39.529,0.005,29.186,30.366
21000001,42.275,0.005,76.944,30.756
21000001,41.248,0.004,28.757,29.782
21000001,40.343,0.005,35.048,56.098
21000001,42.011,0.005,32.335,30.421
21000001,42.347,0.005,55.150,35.662
21000001,38.257,0.005,77.227,30.013
21000001,40,0.005,44.180,30.074
21000001,38.699,0.005,39.311,29.939
21000001,38.461,0.005,70.148,30.201
21000001,38.97,0.006,38.002,29.864
21000001,41.407,0.005,32.421,56.733
21000001,41.319,0.005,38.237,30.298
21000001,42.317,0.005,69.638,30.444
21000001,41.157,0.004,26.215,30.419
21000001,41.821,0.006,42.205,30.151
21000001,41.556,0.004,47.949,30.574
21000001,41.399,0.004,79.022,30.431
21000001,42.917,0.005,26.165,30.439
21000001,41.223,0.005,83.667,30.131
21000001,40.138,0.005,36.054,30.188
21000001,42.208,0.004,49.123,30.324
21000001,41.398,0.004,48.913,30.373
21000001,38.776,0.005,41.004,29.898
21000001,40.558,0.004,47.257,30.974
21500001,42.747,0.004,77.297,31.265
21500001,42.314,0.004,90.972,30.839
21500001,40.724,0.004,64.676,32.335
21500001,41.163,0.005,41.136,57.757
21500001,43.122,0.005,23.021,30.96
21500001,42.6,0.004,30.977,30.607
21500001,39.125,0.005,73.863,30.635
21500001,40.446,0.004,45.222,30.848
21500001,41.352,0.004,44.052,30.844
21500001,40.094,0.005,80.055,30.947
21500001,40.597,0.007,45.200,30.443
21500001,41.88,0.005,27.926,58.15
21500001,42.953,0.005,30.523,31.101
21500001,43.193,0.004,68.220,30.811
21500001,42.646,0.005,25.016,31.128
21500001,42.534,0.004,47.346,30.865
21500001,43.78,0.004,57.710,31.095
21500001,42.714,0.005,90.468,31.109
21500001,43.448,0.005,63.427,32.135
21500001,39.709,0.005,83.086,30.795
21500001,42.635,0.005,39.685,30.854
21500001,42.397,0.005,50.355,31.034
21500001,42.365,0.005,57.913,31.169
21500001,39.632,0.005,44.903,30.656
21500001,41.908,0.004,47.614,31.058
22000001,41.077,0.004,80.725,32.037
22000001,42.167,0.005,80.859,31.662
22000001,44.48,0.004,72.519,31.947
22000001,42.302,0.006,39.736,58.855
22000001,44.201,0.004,28.871,31.81
22000001,42.432,0.004,33.026,31.512
22000001,41.434,0.004,78.065,31.603
22000001,43.11,0.004,49.233,31.955
22000001,41.696,0.005,43.656,31.494
22000001,43.208,0.005,82.820,31.519
22000001,41.328,0.006,45.395,31.69
22000001,43.254,0.003,33.680,60.157
22000001,43.837,0.005,45.528,31.992
22000001,43.473,0.005,74.437,31.843
22000001,43.434,0.004,62.529,31.797
22000001,43.359,0.005,43.258,31.745
22000001,44.533,0.005,54.443,32.056
22000001,43.619,0.005,88.743,31.82
22000001,44.767,0.005,25.562,31.991
22000001,40.41,0.004,84.879,31.864
22000001,43.379,0.005,44.006,31.706
22000001,43.744,0.004,49.489,31.761
22000001,43.76,0.005,40.711,31.983
22000001,41.637,0.005,46.891,31.529
22000001,44.072,0.004,54.064,31.977
22500001,44.692,0.003,79.221,32.824
22500001,41.494,0.004,86.238,32.001
22500001,45.277,0.004,71.546,32.685
22500001,42.723,0.003,43.889,59.889
22500001,42.939,0.004,36.406,28.674
22500001,43.778,0.004,29.753,32.034
22500001,41.817,0.004,82.128,31.977
22500001,43.58,0.004,42.635,32.241
22500001,43.158,0.004,43.236,31.987
22500001,41.695,0.004,79.504,31.986
22500001,43.161,0.004,50.085,32.053
22500001,43.698,0.005,40.735,60.729
22500001,45.062,0.005,36.655,32.461
22500001,43.321,0.007,70.099,32.374
22500001,42.487,0.005,60.402,32.431
22500001,44.722,0.004,47.353,32.196
22500001,45.36,0.004,55.762,32.503
22500001,44.266,0.004,91.910,32.44
22500001,44.492,0.004,32.176,32.725
22500001,44.517,0.005,87.634,32.525
22500001,44.774,0.004,46.846,32.203
22500001,44.385,0.004,47.259,32.456
22500001,44.902,0.006,54.920,32.59
22500001,42.001,0.004,45.796,32.121
22500001,45.452,0.005,57.378,32.521
23000001,43.186,0.004,91.556,33.388
23000001,43.883,0.004,88.931,33.356
23000001,45.764,0.004,74.739,33.619
23000001,43.784,0.006,46.189,61.61
23000001,46.604,0.004,39.032,33.91
23000001,44.733,0.004,37.970,33.037
23000001,42.471,0.004,78.646,33.278
23000001,45.01,0.005,51.325,32.987
23000001,42.439,0.005,49.989,32.935
23000001,41.833,0.005,85.645,33.118
23000001,43.632,0.005,48.932,33.02
23000001,44.736,0.006,44.636,62.778
23000001,45.71,0.004,50.785,33.205
23000001,46.126,0.004,75.957,33.509
23000001,45.651,0.005,67.035,33.342
23000001,45.391,0.005,68.156,33.321
23000001,46.399,0.004,62.798,33.466
23000001,45.213,0.004,87.141,33.24
23000001,45.693,0.005,28.923,33.578
23000001,44.475,0.005,91.855,33.457
23000001,44.934,0.004,47.513,33.096
23000001,46.075,0.004,56.111,33.462
23000001,45.001,0.005,40.991,33.442
23000001,43.583,0.004,49.634,32.988
23000001,46.031,0.005,55.956,33.326
23500001,44.083,0.004,85.215,34.275
23500001,45.362,0.004,91.921,33.959
23500001,47.296,0.004,77.161,34.01
23500001,45.184,0.005,48.461,62.719
23500001,47.448,0.005,33.119,33.873
23500001,45.985,0.005,31.969,33.745
23500001,43.414,0.006,80.905,33.408
23500001,43.709,0.004,50.199,33.486
23500001,43.505,0.004,49.019,33.557
23500001,44.011,0.004,87.548,33.345
23500001,43.266,0.005,65.320,34.21
23500001,46.34,0.005,42.359,63.639
23500001,44.713,0.004,54.431,33.846
23500001,47.004,0.005,77.426,33.981
23500001,44.889,0.006,71.211,33.807
23500001,46.564,0.005,52.448,34.12
23500001,47.958,0.004,72.620,34.194
23500001,45.873,0.004,98.459,33.871
23500001,46.682,0.006,36.427,34.173
23500001,46.437,0.004,84.985,33.949
23500001,45.173,0.005,45.708,33.72
23500001,46.905,0.004,55.397,33.772
23500001,46.21,0.005,66.006,33.901
23500001,43.533,0.005,54.992,33.445
23500001,45.691,0.004,58.522,33.739
24000001,44.879,0.005,93.921,34.671
24000001,47.507,0.005,101.596,34.86
24000001,48.19,0.004,78.436,34.935
24000001,45.664,0.005,88.514,65.078
24000001,47.678,0.004,59.302,34.773
24000001,46.257,0.004,45.552,34.472
24000001,43.766,0.004,88.188,34.709
24000001,44.552,0.004,58.705,34.524
24000001,46.948,0.005,50.708,34.476
24000001,43.862,0.006,82.775,34.26
24000001,45.195,0.004,79.940,34.436
24000001,50.192,0.008,49.302,64.734
24000001,46.151,0.005,41.097,34.79
24000001,48.153,0.005,85.535,34.941
24000001,45.109,0.005,73.951,34.7
24000001,47.701,0.004,61.913,34.981
24000001,46.666,0.005,81.173,34.612
24000001,45.688,0.004,101.848,34.709
24000001,48.686,0.005,35.681,35.069
24000001,47.407,0.005,87.122,34.82
24000001,47.602,0.005,52.171,34.285
24000001,47.851,0.007,80.055,34.857
24000001,45.845,0.005,50.006,34.888
24000001,44.198,0.005,53.925,34.362
24000001,47.669,0.004,59.183,34.388
24500001,45.76,0.005,93.366,35.678
24500001,48.011,0.005,97.270,35
24500001,49.172,0.005,78.964,35.391
24500001,46.952,0.006,78.150,66.489
24500001,49.375,0.005,63.175,35.403
24500001,48.338,0.005,39.903,34.842
24500001,48.165,0.005,83.062,35.302
24500001,48.043,0.004,59.304,35.288
24500001,46.513,0.005,53.867,34.933
24500001,44.809,0.005,94.281,35.184
24500001,45.769,0.016,78.472,35.307
24500001,47.536,0.006,47.819,65.902
24500001,47.93,0.005,50.522,35.261
24500001,48.736,0.005,82.318,35.094
24500001,47.051,0.005,68.913,35.334
24500001,48.601,0.005,44.881,35.446
24500001,47.435,0.004,91.839,35.6
24500001,48.325,0.005,102.882,35.273
24500001,49.67,0.005,35.751,35.58
24500001,48.343,0.004,98.939,35.32
24500001,46.694,0.005,52.269,35.209
24500001,45.871,0.005,88.475,34.761
24500001,48.635,0.004,66.491,35.342
24500001,47.855,0.004,57.708,34.955
24500001,45.97,0.005,61.727,35.051
25000001,49.95,0.004,102.110,36.754
25000001,48.13,0.005,93.076,36.266
25000001,47.891,0.004,86.749,36.286
25000001,47.733,0.005,63.836,68.403
25000001,49.844,0.004,62.380,36.26
25000001,47.838,0.004,42.541,35.843
25000001,47.67,0.004,83.194,35.963
25000001,48.787,0.005,60.114,36.006
25000001,46.623,0.004,89.193,36.632
25000001,48.478,0.005,80.741,36.243
25000001,48.571,0.004,84.405,36.248
25000001,48.89,0.005,45.829,68.035
25000001,49.874,0.004,55.845,36.245
25000001,49.263,0.005,83.051,36.09
25000001,49.644,0.005,70.078,36.651
25000001,49.581,0.005,66.583,36.409
25000001,49.233,0.005,95.013,36.269
25000001,49.472,0.004,101.283,36.233
25000001,50.605,0.005,41.431,36.501
25000001,48.399,0.005,98.864,36.038
25000001,48.786,0.006,55.971,35.936
25000001,46.603,0.005,89.748,36.206
25000001,49.421,0.004,88.099,37.305
25000001,46.849,0.004,55.189,35.834
25000001,48.834,0.005,60.101,36.028
25500001,50.357,0.005,101.354,36.683
25500001,50.146,0.005,99.706,36.11
25500001,48.017,0.004,84.856,36.831
25500001,50.257,0.005,54.986,69.112
25500001,50.892,0.005,63.336,36.998
25500001,49.481,0.004,47.459,36.516
25500001,48.183,0.005,87.503,36.583
25500001,50.578,0.005,84.289,37.589
25500001,50.136,0.005,92.203,36.322
25500001,49.761,0.004,88.669,36.251
25500001,51.026,0.005,84.853,36.902
25500001,48.928,0.005,44.431,69.179
25500001,49.929,0.004,53.996,36.724
25500001,50.509,0.005,90.866,36.774
25500001,51.19,0.004,37.344,37.077
25500001,50.533,0.004,61.621,37.034
25500001,49.503,0.004,90.327,36.524
25500001,48.35,0.006,104.787,36.674
25500001,51.247,0.005,41.716,37.127
25500001,49.945,0.004,98.345,36.338
25500001,47.535,0.006,49.675,36.399
25500001,48.594,0.004,95.264,36.649
