nVectors,memcpyOut,plan,execu,memcpyIn
84000000,54.156,231.607,283.707,54.388
85200000,55.413,65.621,698.726,54.818
86400000,55.938,238.202,293.604,56.133
87600000,56.973,67.453,716.881,56.956
88800000,57.138,68.364,718.622,57.4
90000000,58.126,248.26,318.582,58.073
91200000,59.394,70.17,542.026,58.731
92400000,59.885,254.375,322.151,59.937
93600000,60.577,257.98,321.951,60.553
94800000,61.366,72.996,793.481,61.155
96000000,62.131,0.676,392.165,61.89
97200000,62.922,267.761,332.681,62.935
98400000,63.745,75.694,803.839,63.99
99600000,65.25,76.711,768.148,64.895
100800000,65.615,277.758,351.41,64.814
102000000,66.212,78.367,584.208,65.719
103200000,66.413,79.386,850.27,66.566
104400000,67.089,80.317,687.352,67.612
105600000,68.366,290.778,387.386,68.007
106800000,69.061,82.275,907.33,68.807
108000000,70.427,0.61,450.603,70.503
109200000,70.213,301.032,403.189,70.273
110400000,71.535,85.054,673.59,71.586
111600000,72.063,86.469,736.941,71.562
112800000,73.087,86.773,718.787,72.542
114000000,74.046,87.621,666.196,73.629
115200000,74.549,317.087,484.895,74.53
116400000,75.22,89.719,948.235,75.574
117600000,75.894,324.034,475.502,75.615
118800000,76.345,328.184,472.656,76.691
120000000,77.786,344.148,480.298,77.415
24,0.001,0.022,0.001,0
1200000,0.431,3.161,2.913,0.412
2400000,0.831,6.191,5.795,0.766
3600000,1.157,9.286,9.39,1.312
4800000,1.449,12.354,12.522,1.852
6000000,1.785,0.183,19.299,2.402
7200000,2.391,18.546,20.045,2.934
8400000,2.569,21.57,22.889,3.512
9600000,2.969,24.593,28.291,4.09
10800000,3.436,28.502,32.095,4.66
12000000,3.959,0.267,44.848,5.271
13200000,4.423,35.078,40.085,5.798
14400000,4.793,38.366,42.675,6.367
15600000,5.245,42.399,47.524,6.95
16800000,5.712,45.54,49.865,7.477
18000000,6.178,48.718,56.961,8.089
19200000,6.568,51.951,59.653,8.665
20400000,7.046,15.851,102.095,9.187
21600000,7.524,59.127,69.018,9.833
22800000,13.261,19.404,116.724,14.961
24000000,12.652,0.408,94.536,15.66
25200000,16.824,66.538,80.953,11.604
26400000,13.609,69.802,83.468,12.162
27600000,14.731,21.408,148.349,12.654
28800000,15.565,75.964,91.696,13.277
30000000,16.05,79.81,97.248,13.886
31200000,16.892,82.957,99.196,14.492
32400000,17.771,86.775,103.743,15.038
33600000,21.679,95.028,104.783,21.922
34800000,22.687,26.912,194.366,22.801
36000000,23.501,95.534,119.387,23.351
37200000,24.024,28.764,209.588,24.449
38400000,24.913,101.949,135.27,25.418
39600000,25.825,105.113,131.991,25.775
40800000,26.482,31.516,222.679,26.686
42000000,27.546,111.511,139.017,27.139
43200000,27.848,114.328,144.281,28.235
44400000,29.139,34.299,349.214,28.774
45600000,29.565,35.264,251.182,30.015
46800000,30.56,124.828,156.82,30.396
48000000,30.857,0.436,188.6,31.274
49200000,31.951,37.964,391.368,32.078
50400000,32.801,134.03,164.873,32.676
51600000,33.623,39.809,412.834,33.754
52800000,34.392,140.355,170.897,34.421
54000000,35.041,0.579,223.224,35.039
55200000,35.756,42.652,310.696,35.953
56400000,36.65,43.501,347.511,36.378
57600000,37.055,152.926,192.233,37.661
58800000,38.507,156.46,195.35,38.212
60000000,38.926,158.538,197.537,38.836
61200000,39.615,47.15,388.821,39.596
62400000,40.208,165.141,203.649,40.533
63600000,40.953,49.105,520.862,41.411
64800000,42.385,178.532,211.628,41.983
66000000,42.717,182.357,226.537,42.569
67200000,43.798,185.68,218.191,43.421
68400000,43.931,53.183,436.181,44.196
69600000,45.066,53.763,405.421,45.347
70800000,46.139,54.583,467.221,45.731
72000000,46.81,198.072,254.84,46.508
73200000,47.43,56.4,588.233,47.326
74400000,48.266,57.273,434.369,48.126
75600000,48.851,208.52,250.927,49.647
76800000,49.805,211.383,272.059,49.328
78000000,50.348,214.734,270.237,50.624
79200000,51.415,218.136,269.418,51.242
80400000,52.076,62.017,665.929,52.092
81600000,52.841,62.773,477.489,53.027
82800000,53.256,63.789,533.667,53.722
84000000,54.473,231.548,283.968,54.323
85200000,55.27,65.57,698.243,54.875
86400000,55.863,238.229,294.172,56.132
87600000,56.895,67.419,716.658,56.661
88800000,57.047,68.365,719.675,57.599
90000000,58.578,248.456,318.652,58.166
91200000,59.006,70.148,541.449,58.577
92400000,59.887,254.414,322.316,60.313
93600000,60.559,258.005,322.627,60.512
94800000,61.314,73.036,792.879,61.113
96000000,62.073,0.688,393.252,61.901
97200000,62.881,267.695,330.698,62.649
98400000,63.489,75.678,804.198,64.154
99600000,65.591,76.725,768.134,64.481
100800000,65.311,277.821,352.994,64.95
102000000,66.102,78.372,584.922,65.726
103200000,66.373,79.37,849.108,66.571
104400000,67.131,80.322,688.412,67.667
105600000,68.363,290.781,389.91,67.905
106800000,68.952,82.56,909.111,68.801
108000000,69.904,0.602,449.607,69.92
109200000,70.192,300.876,402.636,70.459
110400000,71.715,85.483,674.539,71.787
111600000,71.886,86.161,736.877,71.616
112800000,72.973,86.754,719.347,72.628
114000000,73.924,87.59,666.298,73.557
115200000,74.489,317.626,484.239,74.577
116400000,75.117,89.725,947.403,75.701
117600000,75.91,324.894,475.575,75.592
118800000,76.418,327.497,475.41,76.709
120000000,77.779,331.11,483.095,77.175
24,0.001,0.019,0.001,0
1200000,0.43,3.157,2.923,0.415
2400000,0.837,6.215,5.806,0.756
3600000,1.154,9.284,9.414,1.309
4800000,1.453,12.343,12.588,1.85
6000000,1.782,0.188,19.375,2.399
7200000,2.399,18.522,19.932,2.978
8400000,2.559,21.54,22.956,3.532
9600000,2.986,24.665,28.169,4.228
10800000,3.421,28.503,31.816,4.678
12000000,3.955,0.271,45.562,5.185
13200000,4.388,35.013,40.37,5.826
14400000,4.807,38.38,43.257,6.403
15600000,5.27,42.377,47.907,7.002
16800000,5.74,45.464,50.338,7.528
18000000,6.174,48.754,57.726,8.146
19200000,6.6,51.914,60.572,8.717
20400000,7.126,16.099,103.223,9.237
21600000,7.62,59.082,69.591,9.894
22800000,13.899,19.511,117.821,14.951
24000000,12.632,0.408,94.725,15.616
25200000,16.811,66.506,81.005,11.589
26400000,13.605,69.668,83.235,12.109
27600000,14.68,21.385,148.397,12.689
28800000,15.452,76.027,91.426,13.262
30000000,16.054,79.353,97.374,13.828
31200000,16.886,82.922,99.202,14.506
32400000,17.722,86.812,103.665,15.004
33600000,21.672,94.997,104.719,21.908
34800000,22.606,26.938,195.037,22.825
36000000,23.529,95.5,119.285,23.289
37200000,23.98,28.807,209.638,24.386
38400000,24.842,101.84,135.093,25.259
39600000,25.735,104.767,132.028,25.789
40800000,26.516,31.538,222.323,26.645
42000000,27.56,111.559,138.973,27.091
43200000,27.865,114.834,144.515,28.234
44400000,29.164,34.275,349.266,28.775
45600000,29.575,35.313,250.483,29.833
46800000,30.688,124.449,156.889,30.476
48000000,30.877,0.434,188.582,31.3
49200000,31.932,37.966,391.975,32.077
50400000,32.836,134.078,164.845,32.552
51600000,33.688,39.805,412.656,33.565
52800000,34.22,140.025,170.859,34.446
54000000,35.107,0.574,223.212,34.977
55200000,35.76,42.58,310.719,36.1
56400000,36.603,43.504,347.12,36.327
57600000,37.065,153.009,192.345,37.891
58800000,38.232,155.733,195.517,38.24
60000000,38.953,158.59,197.448,38.973
61200000,39.676,47.17,389.334,39.541
62400000,40.186,165.277,203.872,40.637
63600000,41.003,49.107,519.701,41.411
64800000,42.477,178.957,211.936,42.032
66000000,42.852,182.971,226.834,42.553
67200000,43.814,185.157,217.845,43.423
68400000,44.067,52.885,435.153,44.244
69600000,45.037,53.729,405.663,45.461
70800000,46.421,54.562,466.735,45.71
72000000,46.803,198.151,254.381,46.53
73200000,47.432,56.378,587.948,47.483
74400000,48.64,57.5,434.51,48.107
75600000,48.911,208.462,250.495,49.357
76800000,49.869,211.422,272.489,49.458
78000000,50.314,214.847,270.793,50.568
79200000,51.382,218.262,269.817,51.276
80400000,63.402,64.009,660.793,52.196
81600000,52.821,62.806,478.535,53.138
82800000,53.245,63.798,533.301,53.658
84000000,54.171,231.486,284.381,54.358
85200000,55.412,65.576,698.451,55.073
86400000,56.001,238.265,295.135,56.137
87600000,57.001,67.44,717.538,57.057
88800000,57.157,68.332,718.838,57.632
90000000,58.102,248.222,321.139,58.112
91200000,59.023,70.196,541.8,58.622
92400000,59.881,254.345,325.245,59.852
93600000,60.562,258.08,327.643,60.495
94800000,61.315,73.015,793.399,61.162
96000000,62.168,0.679,392.264,61.91
97200000,62.984,267.759,335.724,62.954
98400000,63.443,75.771,803.527,63.841
99600000,65.261,76.793,767.966,64.775
100800000,65.473,277.715,364.986,65.081
102000000,66.068,78.365,584.174,65.666
103200000,66.27,79.38,849.475,66.693
104400000,67.03,80.41,687.291,67.964
105600000,68.347,291.166,397.102,67.977
106800000,68.895,82.313,906.724,68.867
108000000,69.792,0.596,450.541,70.026
109200000,69.896,301.065,413.152,70.47
110400000,71.137,84.981,674.068,71.67
111600000,71.806,86.641,736.895,71.708
112800000,72.815,86.946,718.285,72.514
114000000,73.749,87.567,666.401,73.556
115200000,73.827,317.386,489.116,74.518
116400000,74.754,89.671,947.172,75.649
117600000,75.268,324.073,481.065,75.516
118800000,75.848,328.208,477.997,76.661
120000000,76.992,330.644,487.555,77.606
24,0.001,0.021,0.001,0
1200000,0.423,3.151,2.92,0.41
2400000,0.847,6.205,5.805,0.756
3600000,1.158,9.269,9.415,1.308
4800000,1.446,12.342,12.582,1.893
6000000,1.783,0.183,19.516,2.401
7200000,2.391,18.607,19.924,2.941
8400000,2.57,21.572,22.867,3.512
9600000,2.977,24.618,28.595,4.138
10800000,3.456,28.571,31.97,4.688
12000000,3.955,0.268,44.768,5.179
13200000,4.362,34.81,40.203,5.794
14400000,4.823,38.349,42.603,6.371
15600000,5.249,42.335,47.532,6.948
16800000,5.72,45.507,49.771,7.469
18000000,6.163,48.731,56.926,8.084
19200000,6.512,51.916,59.402,8.644
20400000,6.98,15.859,101.63,9.166
21600000,7.512,59.152,69.104,9.924
22800000,13.037,19.254,117.292,14.94
24000000,12.543,0.416,94.604,15.611
25200000,16.817,66.545,80.978,11.564
26400000,13.575,69.725,83.221,12.123
27600000,14.663,21.423,147.833,12.639
28800000,15.49,75.949,92.125,13.378
30000000,16.193,79.197,97.409,13.853
31200000,16.896,82.956,99.167,14.46
32400000,17.739,86.833,103.687,15.077
33600000,21.641,95.038,104.713,21.938
34800000,22.678,27.158,194.085,22.843
36000000,23.512,95.507,119.311,23.308
37200000,23.99,28.807,209.56,24.368
38400000,24.865,101.968,135.522,25.291
39600000,25.913,104.53,132.068,25.729
40800000,26.48,31.514,222.42,26.633
42000000,27.47,111.56,139.04,27.139
43200000,28.077,114.363,144.088,28.188
44400000,29.191,34.295,349.236,28.917
45600000,29.558,35.208,251.139,29.913
46800000,30.71,124.406,156.859,30.472
48000000,30.958,0.443,188.683,31.273
49200000,31.901,38.032,391.171,31.947
50400000,32.806,134.05,164.656,32.633
51600000,33.73,39.861,412.974,33.509
52800000,34.604,139.869,170.787,34.477
54000000,35.088,0.579,223.341,35.037
55200000,35.744,42.547,310.217,35.746
56400000,36.605,43.496,347.472,36.374
57600000,37.096,152.843,192.438,37.772
58800000,38.375,155.725,195.451,38.158
60000000,39.017,158.54,197.597,38.873
61200000,50.377,47.365,388.735,39.611
62400000,40.184,165.565,204.405,40.707
63600000,40.976,49.075,521.11,41.414
64800000,42.425,178.511,211.902,42.274
66000000,42.812,182.208,226.808,42.556
67200000,43.798,185.33,218.061,43.698
68400000,44.224,53.187,435.481,44.287
69600000,45.046,53.677,405.117,45.417
70800000,46.087,54.63,467.322,45.884
72000000,46.805,198.189,255.172,46.384
73200000,47.475,56.373,588.356,47.697
74400000,48.164,57.422,434.134,48.123
75600000,48.857,208.527,251.608,49.329
76800000,49.894,211.292,272.16,49.404
78000000,50.216,215.015,270.008,50.588
79200000,51.432,218.337,269.722,51.275
80400000,52.221,62.388,665.328,52.03
81600000,52.836,62.814,478.015,53.045
82800000,53.276,63.78,534.393,53.781
84000000,54.085,231.529,284.523,54.468
85200000,55.354,65.663,698.558,54.869
86400000,55.921,238.745,295.566,56.112
87600000,57.051,67.479,716.612,56.561
88800000,57.124,68.359,719.359,57.629
90000000,58.285,248.169,319.784,58.239
91200000,59.013,70.188,541.461,58.635
92400000,59.982,254.385,324.901,59.845
93600000,60.699,257.986,323.414,60.592
94800000,61.29,73.161,792.742,61.113
96000000,62.188,0.688,393.1,61.949
97200000,62.935,267.784,335.6,62.612
98400000,63.669,75.734,804.638,64.012
99600000,65.137,76.7,768.267,64.386
100800000,65.108,277.743,357.851,65.026
102000000,66.144,78.925,584.34,65.571
103200000,66.277,79.387,849.423,67.048
104400000,66.902,80.397,688.087,67.774
105600000,68.226,290.956,396.178,67.894
106800000,68.926,82.323,907.958,68.748
108000000,69.767,0.611,449.889,69.721
109200000,70.139,301.048,412.225,71.015
110400000,71.529,84.834,674.51,71.708
111600000,71.919,86.182,736.873,71.591
112800000,72.902,87.524,718.349,72.574
114000000,73.611,87.829,665.692,73.505
115200000,73.899,317.917,487.664,74.462
116400000,74.674,89.752,946.951,75.617
117600000,75.583,324.695,480.433,75.514
118800000,75.865,327.54,477.147,76.838
120000000,77.012,331.281,486.108,77.333
24,0.001,0.021,0,0
1200000,0.452,3.154,2.915,0.406
2400000,0.84,6.194,5.805,0.761
3600000,1.191,9.271,9.412,1.31
4800000,1.448,12.39,12.581,1.851
6000000,1.782,0.183,19.514,2.404
7200000,2.395,18.534,19.908,2.94
8400000,2.567,21.546,22.884,3.522
9600000,3.11,24.689,28.176,4.093
10800000,3.418,28.554,31.701,4.656
12000000,3.906,0.265,44.645,5.171
13200000,4.378,34.776,40.203,5.797
14400000,4.831,38.388,42.631,6.372
15600000,5.233,42.352,47.506,6.946
16800000,5.721,45.475,49.877,7.488
18000000,6.154,48.778,56.828,8.087
19200000,6.534,51.945,59.439,8.648
20400000,7.016,15.913,101.482,9.16
21600000,7.513,59.616,69.258,9.914
22800000,13.045,19.312,116.918,14.968
24000000,12.578,0.418,94.634,15.628
25200000,16.827,66.473,80.961,11.546
26400000,13.596,69.738,83.263,12.127
27600000,14.676,21.39,147.48,12.629
28800000,15.513,76.164,91.348,13.258
30000000,16,79.364,97.314,13.82
31200000,16.898,82.91,99.163,14.496
32400000,17.739,86.892,103.772,15.042
33600000,21.661,95.109,104.838,22.168
34800000,22.707,27.291,194.481,22.799
36000000,23.557,95.562,119.297,23.346
37200000,24.005,28.808,209.714,24.445
38400000,24.9,101.863,135.524,25.069
39600000,25.767,104.752,131.93,25.783
40800000,26.441,31.514,222.228,26.738
42000000,27.445,111.531,139.222,27.356
43200000,27.905,114.539,144.17,28.205
44400000,29.135,34.312,349.266,28.795
45600000,29.555,35.231,250.511,29.654
46800000,30.554,124.392,156.83,30.426
48000000,30.942,0.435,188.765,31.267
49200000,31.913,37.999,391.833,32.014
50400000,32.784,134.026,164.61,32.662
51600000,33.671,39.848,412.531,33.635
52800000,34.114,139.915,170.672,34.459
54000000,35.231,0.579,223.281,34.956
55200000,35.797,42.602,310.923,35.775
56400000,36.645,43.519,347.282,36.287
57600000,37.143,152.891,192.353,37.745
58800000,38.099,155.597,195.526,38.234
60000000,39.157,158.812,197.919,38.83
61200000,39.758,47.548,388.852,39.58
62400000,40.204,165.284,203.907,40.533
63600000,40.967,49.205,519.518,41.345
64800000,42.427,178.555,212.268,42.11
66000000,43.25,181.907,226.644,42.542
67200000,43.693,185.258,217.795,43.515
68400000,44.074,52.864,435.14,44.384
69600000,45.061,53.718,405.584,45.464
70800000,46.753,54.679,467.09,45.636
72000000,46.736,198.307,254.12,46.362
73200000,47.453,56.418,588.592,47.575
74400000,48.583,57.252,433.709,48.152
75600000,48.845,208.551,250.653,49.274
76800000,49.923,211.389,272.015,49.335
78000000,50.27,215.265,270.31,50.569
79200000,51.375,218.229,269.676,51.188
80400000,52.489,62.063,664.637,52.043
81600000,52.771,62.825,478.278,52.862
82800000,53.18,63.733,533.795,53.651
84000000,54.078,231.572,284.499,54.491
85200000,55.448,65.576,698.783,55.051
86400000,55.868,238.202,293.833,56.151
87600000,57.064,67.455,717.49,56.495
88800000,57.193,68.336,718.576,57.735
90000000,58.17,248.262,317.441,58.222
91200000,59.137,70.189,541.827,58.784
92400000,59.917,254.404,321.742,59.726
93600000,60.621,258.015,323.447,60.486
94800000,61.494,73.473,793.617,61.189
96000000,62.174,0.676,392.326,61.952
97200000,62.939,267.699,331.572,62.427
98400000,63.4,75.685,803.746,63.961
99600000,65.287,76.722,768.823,64.649
100800000,65.266,277.877,357.258,64.933
102000000,66.132,78.645,584.574,65.769
103200000,66.721,79.474,849.764,66.836
104400000,67.094,80.42,686.975,67.841
105600000,68.398,291.323,393.471,67.963
106800000,69.065,82.344,907.245,68.817
108000000,69.989,0.612,450.645,69.855
109200000,70.315,300.984,409.243,70.617
110400000,71.441,84.928,673.739,71.697
111600000,72.552,86.427,736.424,71.642
112800000,88.663,86.857,716.848,72.521
114000000,73.644,88.21,666.073,73.702
115200000,73.972,317.232,486.368,74.52
116400000,74.714,89.662,947.742,75.585
117600000,75.529,323.808,479.457,75.438
118800000,75.718,328.086,475.495,76.728
120000000,76.766,330.505,486.478,77.394
24,0,0.021,0,0
1200000,0.428,3.152,2.92,0.402
2400000,0.844,6.214,5.805,0.76
3600000,1.152,9.262,9.4,1.297
4800000,1.44,12.344,12.542,1.853
6000000,1.785,0.182,19.342,2.4
7200000,2.381,18.55,19.953,2.939
8400000,2.568,21.668,23.235,3.575
9600000,2.989,24.589,28.572,4.144
10800000,3.437,28.638,31.614,4.668
12000000,3.901,0.266,44.627,5.177
13200000,4.37,34.865,40.181,5.807
14400000,4.833,38.32,42.617,6.374
15600000,5.237,42.361,47.507,6.998
16800000,5.714,45.515,49.768,7.479
18000000,6.17,48.756,56.91,8.073
19200000,6.516,51.946,59.464,8.688
20400000,7.069,15.915,102.327,9.206
21600000,7.499,59.225,68.994,9.827
22800000,13.05,19.235,117.087,14.972
24000000,12.623,0.413,94.559,15.603
25200000,16.811,66.463,80.983,11.565
26400000,13.66,69.79,83.276,12.133
27600000,14.726,21.403,148.115,12.66
28800000,15.497,76.549,91.706,13.237
30000000,16.079,79.354,97.335,13.843
31200000,16.955,82.963,99.175,14.512
32400000,17.751,86.894,103.755,15.014
33600000,21.659,95.091,104.899,21.959
34800000,22.703,27.107,193.848,22.81
36000000,23.52,95.526,119.313,23.368
37200000,23.988,28.822,209.326,24.431
38400000,24.866,101.948,136.015,25.05
39600000,25.788,104.755,131.931,25.838
40800000,26.514,31.525,222.675,26.679
42000000,27.491,111.536,139.097,27.127
43200000,27.903,114.332,144.138,28.258
44400000,29.166,34.29,348.745,28.783
45600000,29.653,35.233,251.592,29.626
46800000,30.601,124.397,156.781,30.487
48000000,30.868,0.447,188.733,31.24
49200000,31.97,37.969,391.2,31.955
50400000,32.872,133.993,164.732,32.616
51600000,33.667,39.869,413.476,33.448
52800000,34.158,139.885,170.693,34.445
54000000,35.023,0.579,223.278,35.059
55200000,35.786,42.599,310.308,35.779
