-------------------------Client: 1-------------------------
kernel,width,height,nSteps,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
RotateImage,2048,2048,1,256,1,5.547,0.001,1.495,9.012,111.814,
RotateImage,2048,2048,1,512,1,5.562,0.002,1.47,9.011,111.783,
RotateImage,2048,2048,1,1024,1,5.556,0.002,1.521,9.023,112.177,
RotateImage,2048,2048,2,1,1,5.599,0.002,8.76,8.642,111.725,
RotateImage,2048,2048,2,2,1,5.551,0.001,4.964,8.993,111.652,
RotateImage,2048,2048,2,4,1,5.561,0.001,2.938,9.051,111.646,
RotateImage,2048,2048,2,8,1,5.56,0.001,1.832,9.064,111.531,
RotateImage,2048,2048,2,16,1,5.597,0.002,1.308,8.692,111.715,
RotateImage,2048,2048,2,32,1,5.561,0.001,1.058,9.024,111.654,
RotateImage,2048,2048,2,64,1,5.625,0.001,0.978,9.033,112.063,
RotateImage,2048,2048,2,128,1,5.598,0.002,1.047,9.028,112.685,
RotateImage,2048,2048,2,256,1,5.563,0.001,0.97,8.658,111.787,
RotateImage,2048,2048,2,512,1,5.547,0.002,1.024,8.984,111.628,
RotateImage,2048,2048,4,1,1,5.555,0.001,4.857,9.018,111.835,
RotateImage,2048,2048,4,2,1,5.56,0.001,2.8,9.071,111.552,
RotateImage,2048,2048,4,4,1,5.598,0.001,1.703,8.652,111.579,
RotateImage,2048,2048,4,8,1,5.546,0.001,1.142,8.985,111.64,
RotateImage,2048,2048,4,16,1,5.56,0.001,0.872,9.027,111.641,
RotateImage,2048,2048,4,32,1,5.576,0.002,0.761,9.059,111.677,
RotateImage,2048,2048,4,64,1,5.582,0.002,0.821,8.643,111.65,
RotateImage,2048,2048,4,128,1,5.557,0.001,0.779,8.992,111.55,
RotateImage,2048,2048,4,256,1,5.545,0.001,0.835,9.019,111.614,
RotateImage,2048,2048,8,1,1,5.556,0.001,2.85,9.04,111.657,
RotateImage,2048,2048,8,2,1,5.564,0.001,1.667,8.714,111.7,
RotateImage,2048,2048,8,4,1,5.559,0.002,1.088,8.981,111.532,
RotateImage,2048,2048,8,8,1,5.575,0.001,0.777,9.014,112.281,
RotateImage,2048,2048,8,16,1,5.567,0.002,0.687,9.058,111.628,
RotateImage,2048,2048,8,32,1,5.541,0.002,0.753,8.685,111.732,
RotateImage,2048,2048,8,64,1,5.551,0.002,0.692,9.013,111.645,
RotateImage,2048,2048,8,128,1,5.553,0.001,0.779,9.014,111.716,
RotateImage,2048,2048,16,1,1,5.559,0.002,1.661,9.029,111.838,
RotateImage,2048,2048,16,2,1,5.554,0.002,1.08,8.644,111.818,
RotateImage,2048,2048,16,4,1,5.584,0.002,0.927,8.998,111.63,
RotateImage,2048,2048,16,8,1,5.564,0.002,0.917,9.093,111.982,
RotateImage,2048,2048,16,16,1,5.558,0.002,0.716,9.021,111.633,
RotateImage,2048,2048,16,32,1,5.558,0.002,0.811,8.663,111.589,
RotateImage,2048,2048,16,64,1,5.573,0.002,0.818,9.013,111.687,
RotateImage,2048,2048,32,1,1,5.555,0.001,1.132,9.027,111.668,
RotateImage,2048,2048,32,2,1,5.549,0.001,0.931,9.007,124.874,
RotateImage,2048,2048,32,4,1,5.581,0.002,0.844,8.602,161.064,
RotateImage,2048,2048,32,8,1,5.549,0.002,0.929,9.092,112.476,
RotateImage,2048,2048,32,16,1,5.56,0.002,0.868,8.959,117.611,
RotateImage,2048,2048,32,32,1,5.592,0.002,0.978,8.992,111.655,
RotateImage,2048,2048,64,1,1,5.566,0.001,0.863,8.624,111.778,
RotateImage,2048,2048,64,2,1,5.575,0.001,0.844,8.997,111.712,
RotateImage,2048,2048,64,4,1,5.567,0.002,0.872,8.98,111.663,
RotateImage,2048,2048,64,8,1,5.602,0.001,0.868,8.972,111.696,
RotateImage,2048,2048,64,16,1,5.558,0.001,0.951,8.609,111.738,
RotateImage,2048,2048,128,1,1,5.636,0.002,0.917,9.042,111.781,
RotateImage,2048,2048,128,2,1,5.602,0.002,0.864,8.962,111.643,
RotateImage,2048,2048,128,4,1,5.571,0.001,0.898,8.968,112.336,
RotateImage,2048,2048,128,8,1,5.567,0.002,1.077,8.641,111.646,
RotateImage,2048,2048,256,1,1,5.57,0.002,0.855,8.985,111.784,
RotateImage,2048,2048,256,2,1,5.584,0.002,0.927,8.966,111.715,
RotateImage,2048,2048,256,4,1,5.556,0.002,0.947,9.034,112.14,
RotateImage,2048,2048,512,1,1,5.573,0.002,0.883,8.634,112.231,
RotateImage,2048,2048,512,2,1,5.58,0.002,1.072,8.962,111.748,
RotateImage,2048,2048,1024,1,1,5.552,0.001,0.95,8.981,111.7,
kernel,width,height,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
MatrixTranspose,8192,8192,1,1,1,87.651,0.003,269.292,134.149,1.531,
MatrixTranspose,8192,8192,1,2,1,87.372,0.003,146.772,135.103,1.506,
MatrixTranspose,8192,8192,1,4,1,87.376,0.004,78.341,134.135,1.465,
MatrixTranspose,8192,8192,1,8,1,87.361,0.003,45.801,134.14,1.515,
MatrixTranspose,8192,8192,1,16,1,87.315,0.003,31.53,134.182,1.491,
MatrixTranspose,8192,8192,1,32,1,87.386,0.003,24.598,134.163,1.495,
MatrixTranspose,8192,8192,1,64,1,87.595,0.003,22.826,134.767,1.59,
MatrixTranspose,8192,8192,1,128,1,87.359,0.004,22.669,134.143,1.521,
MatrixTranspose,8192,8192,1,256,1,87.331,0.003,23.405,134.237,1.503,
MatrixTranspose,8192,8192,1,512,1,87.317,0.003,24.983,134.132,1.539,
MatrixTranspose,8192,8192,1,1024,1,87.346,0.004,25.662,134.22,1.54,
MatrixTranspose,8192,8192,2,1,1,87.335,0.003,133.536,134.609,1.504,
MatrixTranspose,8192,8192,2,2,1,87.307,0.003,74.779,134.061,1.555,
MatrixTranspose,8192,8192,2,4,1,87.464,0.003,39.627,134.201,1.523,
MatrixTranspose,8192,8192,2,8,1,87.393,0.003,23.396,134.21,1.531,
MatrixTranspose,8192,8192,2,16,1,87.366,0.003,16.211,134.343,1.51,
MatrixTranspose,8192,8192,2,32,1,87.308,0.004,11.906,134.156,1.536,
MatrixTranspose,8192,8192,2,64,1,87.333,0.003,12.017,134.266,1.556,
MatrixTranspose,8192,8192,2,128,1,87.315,0.004,13.715,134.122,1.551,
MatrixTranspose,8192,8192,2,256,1,87.328,0.003,14.955,134.193,1.49,
MatrixTranspose,8192,8192,2,512,1,87.897,0.003,15.6,134.602,1.51,
MatrixTranspose,8192,8192,4,1,1,87.339,0.003,66.201,134.75,1.553,
MatrixTranspose,8192,8192,4,2,1,87.297,0.004,37.866,134.147,1.531,
MatrixTranspose,8192,8192,4,4,1,87.383,0.004,20.256,134.285,1.482,
MatrixTranspose,8192,8192,4,8,1,87.297,0.003,12.254,134.167,1.568,
MatrixTranspose,8192,8192,4,16,1,87.369,0.003,7.425,135.197,1.532,
MatrixTranspose,8192,8192,4,32,1,87.335,0.004,6.643,134.131,1.51,
MatrixTranspose,8192,8192,4,64,1,87.408,0.003,6.912,134.279,1.597,
MatrixTranspose,8192,8192,4,128,1,87.309,0.003,7.775,134.26,1.544,
MatrixTranspose,8192,8192,4,256,1,87.404,0.003,8.694,134.279,1.53,
MatrixTranspose,8192,8192,8,1,1,87.403,0.004,33.788,134.135,1.552,
MatrixTranspose,8192,8192,8,2,1,87.363,0.003,19.224,134.2,1.509,
MatrixTranspose,8192,8192,8,4,1,87.29,0.003,10.757,134.164,1.533,
MatrixTranspose,8192,8192,8,8,1,87.364,0.003,6.162,134.287,1.549,
MatrixTranspose,8192,8192,8,16,1,87.627,0.003,4.574,134.969,1.51,
MatrixTranspose,8192,8192,8,32,1,87.361,0.003,4.696,134.219,1.535,
MatrixTranspose,8192,8192,8,64,1,87.308,0.003,5.005,134.311,1.553,
MatrixTranspose,8192,8192,8,128,1,87.281,0.004,5.632,134.271,1.535,
MatrixTranspose,8192,8192,16,1,1,87.283,0.003,17.484,134.129,1.513,
MatrixTranspose,8192,8192,16,2,1,87.364,0.003,10.116,134.237,1.56,
MatrixTranspose,8192,8192,16,4,1,87.38,0.004,5.722,134.193,1.536,
MatrixTranspose,8192,8192,16,8,1,87.355,0.003,4.139,134.245,1.561,
MatrixTranspose,8192,8192,16,16,1,87.337,0.003,4.264,134.145,1.557,
MatrixTranspose,8192,8192,16,32,1,87.709,0.003,4.348,134.856,1.496,
MatrixTranspose,8192,8192,16,64,1,87.374,0.003,4.786,134.536,1.541,
MatrixTranspose,8192,8192,32,1,1,87.336,0.003,9.395,134.297,1.566,
MatrixTranspose,8192,8192,32,2,1,87.244,0.004,5.466,134.12,1.559,
MatrixTranspose,8192,8192,32,4,1,87.377,0.004,4.062,134.394,1.529,
MatrixTranspose,8192,8192,32,8,1,87.317,0.003,4.06,134.219,1.556,
MatrixTranspose,8192,8192,32,16,1,87.284,0.003,4.151,134.222,1.51,
MatrixTranspose,8192,8192,32,32,1,87.344,0.003,4.406,134.141,1.547,
MatrixTranspose,8192,8192,64,1,1,87.304,0.003,5.516,134.232,1.551,
MatrixTranspose,8192,8192,64,2,1,87.592,0.003,3.966,134.732,1.533,
MatrixTranspose,8192,8192,64,4,1,87.426,0.003,4.167,134.151,1.536,
MatrixTranspose,8192,8192,64,8,1,87.356,0.003,4.143,134.199,1.552,
MatrixTranspose,8192,8192,64,16,1,87.37,0.003,4.368,134.166,1.558,
MatrixTranspose,8192,8192,128,1,1,87.348,0.003,4.059,134.139,1.545,
MatrixTranspose,8192,8192,128,2,1,87.364,0.003,3.981,134.266,1.559,
MatrixTranspose,8192,8192,128,4,1,87.391,0.003,4.071,134.184,1.556,
MatrixTranspose,8192,8192,128,8,1,87.385,0.004,4.371,134.269,1.565,
MatrixTranspose,8192,8192,256,1,1,87.263,0.003,4.075,134.203,1.515,
MatrixTranspose,8192,8192,256,2,1,87.509,0.004,4.097,135.269,1.531,
MatrixTranspose,8192,8192,256,4,1,87.34,0.004,4.314,134.162,1.572,
MatrixTranspose,8192,8192,512,1,1,87.406,0.004,4.173,134.287,1.552,
MatrixTranspose,8192,8192,512,2,1,87.337,0.003,4.334,134.144,1.546,
MatrixTranspose,8192,8192,1024,1,1,87.404,0.004,4.38,134.283,1.544,
kernel,width,height,maskWidth,maskHeight,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
Convolution,1024,1024,64,64,1,1,1,3.49,0.001,5264.34,1.139,0.154,
Convolution,1024,1024,64,64,2,1,1,3.47,0,2644.1,1.312,0.161,
Convolution,1024,1024,64,64,4,1,1,3.509,0,1333.86,1.189,0.151,
Convolution,1024,1024,64,64,8,1,1,3.621,0.001,677.827,1.194,0.152,
Convolution,1024,1024,64,64,16,1,1,3.49,0.001,348.317,1.188,0.157,
Convolution,1024,1024,64,64,32,1,1,3.545,0.001,182.014,1.191,0.151,
Convolution,1024,1024,64,64,64,1,1,3.545,0,101.612,1.189,0.155,
Convolution,1024,1024,64,64,128,1,1,3.511,0,83.996,1.19,0.149,
Convolution,1024,1024,64,64,256,1,1,3.653,0.001,83.801,1.191,0.149,
Convolution,1024,1024,64,64,512,1,1,3.521,0.001,82.993,1.184,0.157,
Convolution,1024,1024,64,64,1024,1,1,3.48,0.001,82.349,1.226,0.154,
-------------------------Client: 2-------------------------
kernel,width,height,nSteps,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
FluidSimulation	2048	2048	5	1	1	1	141.6	0.005	1623.2	0.001	27.902	
FluidSimulation	2048	2048	5	1	2	1	103.693	0.002	1581.13	0.002	16.298	
FluidSimulation	2048	2048	5	1	4	1	99.89	0.006	1408.6	0.001	16.15	
FluidSimulation	2048	2048	5	1	8	1	99.221	0.005	1412.16	0.001	16.603	
FluidSimulation	2048	2048	5	1	16	1	101.102	0.005	1451.85	0.001	16.559	
FluidSimulation	2048	2048	5	1	32	1	98.377	0.006	1617.17	0.001	16.58	
FluidSimulation	2048	2048	5	1	64	1	103.05	0.003	1769.76	0.002	16.585	
FluidSimulation	2048	2048	5	1	128	1	98.677	0.003	1947.93	0.001	16.845	
FluidSimulation	2048	2048	5	1	256	1	102.926	0.003	2502.18	0.001	16.637	
FluidSimulation	2048	2048	5	2	1	1	97.867	0.003	1508.44	0.002	16.605	
FluidSimulation	2048	2048	5	2	2	1	98.335	0.003	1408.01	0.001	16.624	
FluidSimulation	2048	2048	5	2	4	1	98.291	0.003	1396.53	0.001	16.624	
FluidSimulation	2048	2048	5	2	8	1	99.177	0.005	1415.41	0.001	16.504	
FluidSimulation	2048	2048	5	2	16	1	99.166	0.005	1431.73	0.002	16.536	
FluidSimulation	2048	2048	5	2	32	1	100.808	0.005	1436.47	0.001	16.51	
FluidSimulation	2048	2048	5	2	64	1	98.36	0.032	1547.6	0.001	16.537	
FluidSimulation	2048	2048	5	2	128	1	99.335	0.005	1686.08	0.001	16.565	
FluidSimulation	2048	2048	5	4	1	1	98.116	0.005	1391.68	0.001	16.47	
FluidSimulation	2048	2048	5	4	2	1	101.546	0.004	1399.44	0.001	16.495	
FluidSimulation	2048	2048	5	4	4	1	101.335	0.005	1412.56	0.002	16.51	
FluidSimulation	2048	2048	5	4	8	1	100.003	0.006	1418.13	0.002	16.484	
FluidSimulation	2048	2048	5	4	16	1	101.502	0.003	1388.55	0.001	16.513	
FluidSimulation	2048	2048	5	4	32	1	98.342	0.005	1395.47	0.001	16.5	
FluidSimulation	2048	2048	5	4	64	1	98.046	0.016	1442.19	0.001	16.486	
FluidSimulation	2048	2048	5	8	1	1	97.047	0.002	1366.18	0.001	16.462	
FluidSimulation	2048	2048	5	8	2	1	93.777	0.005	1403.37	0.002	16.494	
FluidSimulation	2048	2048	5	8	4	1	99.068	0.005	1405.86	0.001	16.495	
FluidSimulation	2048	2048	5	8	8	1	97.428	0.003	1402.29	0.001	16.5	
FluidSimulation	2048	2048	5	8	16	1	96.834	0.005	1405.36	0.002	16.599	
FluidSimulation	2048	2048	5	8	32	1	98.315	0.003	1395.19	0.002	16.575	
FluidSimulation	2048	2048	5	16	1	1	97.352	0.003	1402.03	0.001	16.745	
FluidSimulation	2048	2048	5	16	2	1	104.375	0.006	1397.83	0.001	16.643	
FluidSimulation	2048	2048	5	16	4	1	98.143	0.006	1407.48	0.001	16.604	
FluidSimulation	2048	2048	5	16	8	1	99.198	0.005	1399.58	0.001	16.637	
FluidSimulation	2048	2048	5	16	16	1	104.025	0.006	1400.73	0.002	16.659	
FluidSimulation	2048	2048	5	32	1	1	96.596	0.004	1402.51	0.001	16.608	
FluidSimulation	2048	2048	5	32	2	1	102.948	0.003	1402.38	0.001	16.628	
FluidSimulation	2048	2048	5	32	4	1	96.944	0.003	1398.02	0.001	16.64	
FluidSimulation	2048	2048	5	32	8	1	98.079	0.005	1408.54	0.001	16.652	
FluidSimulation	2048	2048	5	64	1	1	97.691	0.004	1404.91	0.001	16.604	
FluidSimulation	2048	2048	5	64	2	1	100.852	0.006	1408.53	0.001	16.62	
FluidSimulation	2048	2048	5	64	4	1	100.501	0.006	1412.58	0.001	16.621	
FluidSimulation	2048	2048	5	128	1	1	98.63	0.003	1399.47	0.001	16.718	
FluidSimulation	2048	2048	5	128	2	1	104.22	0.007	1417.23	0.002	16.604	
FluidSimulation	2048	2048	5	256	1	1	98.028	0.003	1400.31	0.001	16.544	
kernel,width,height,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
LUDecomposition	2048	2048	1	1	1	32.055	0.006	3606.18	32.212	0.951	
LUDecomposition	2048	2048	1	2	1	20.408	0.005	1976.09	31.032	0.547	
LUDecomposition	2048	2048	1	4	1	20.74	0.007	1197.87	25.365	0.514	
LUDecomposition	2048	2048	1	8	1	20.457	0.022	822.754	29.546	0.505	
LUDecomposition	2048	2048	1	16	1	20.345	0.023	635.795	30.473	0.533	
LUDecomposition	2048	2048	1	32	1	20.866	0.007	609.337	29.081	0.505	
LUDecomposition	2048	2048	1	64	1	20.736	0.005	643.768	30.727	0.504	
LUDecomposition	2048	2048	1	128	1	20.815	0.006	633.567	31.695	0.57	
LUDecomposition	2048	2048	1	256	1	20.58	0.006	632.115	25.228	0.586	
LUDecomposition	2048	2048	2	1	1	20.761	0.006	1967.46	27.985	0.575	
LUDecomposition	2048	2048	2	2	1	20.168	0.006	1158.4	27.897	0.536	
LUDecomposition	2048	2048	2	4	1	20.842	0.021	831.063	27.174	0.552	
LUDecomposition	2048	2048	2	8	1	20.909	0.021	633.679	25.634	0.578	
LUDecomposition	2048	2048	2	16	1	20.869	0.006	611.869	29.619	0.513	
LUDecomposition	2048	2048	2	32	1	20.783	0.005	649.461	28.061	0.572	
LUDecomposition	2048	2048	2	64	1	20.654	0.005	635.698	25.594	0.5	
LUDecomposition	2048	2048	2	128	1	20.826	0.005	636.866	27.629	0.503	
LUDecomposition	2048	2048	4	1	1	20.233	0.005	1179.49	27.838	0.507	
LUDecomposition	2048	2048	4	2	1	20.18	0.006	756.582	29.528	0.516	
LUDecomposition	2048	2048	4	4	1	20.333	0.004	636.405	24.889	0.507	
LUDecomposition	2048	2048	4	8	1	20.847	0.038	609.019	26.412	0.497	
LUDecomposition	2048	2048	4	16	1	21.045	0.006	646.115	28.397	0.515	
LUDecomposition	2048	2048	4	32	1	20.826	0.005	633.288	30.793	0.49	
LUDecomposition	2048	2048	4	64	1	20.337	0.005	635.522	30.546	0.541	
LUDecomposition	2048	2048	8	1	1	20.235	0.006	835.622	26.493	0.539	
LUDecomposition	2048	2048	8	2	1	20.487	0.005	633.015	30.175	0.514	
LUDecomposition	2048	2048	8	4	1	20.426	0.005	607.26	28.919	0.541	
LUDecomposition	2048	2048	8	8	1	20.654	0.005	649.819	27.645	0.6	
LUDecomposition	2048	2048	8	16	1	20.735	0.006	637.907	32.452	0.552	
LUDecomposition	2048	2048	8	32	1	21.054	0.005	629.198	31.167	0.51	
LUDecomposition	2048	2048	16	1	1	20.488	0.021	635.141	26.227	0.507	
LUDecomposition	2048	2048	16	2	1	20.329	0.005	609.233	27.014	0.501	
LUDecomposition	2048	2048	16	4	1	20.857	0.005	646.685	28.585	0.503	
LUDecomposition	2048	2048	16	8	1	20.577	0.005	633.762	25.66	0.508	
LUDecomposition	2048	2048	16	16	1	20.54	0.005	616.406	28.838	0.496	
LUDecomposition	2048	2048	32	1	1	20.528	0.004	611.743	30.524	0.503	
LUDecomposition	2048	2048	32	2	1	20.954	0.005	649.608	28.806	0.501	
LUDecomposition	2048	2048	32	4	1	20.729	0.006	634.254	26.314	0.467	
LUDecomposition	2048	2048	32	8	1	21.088	0.005	629.799	30.465	0.516	
LUDecomposition	2048	2048	64	1	1	20.711	0.005	645.634	30.792	0.491	
LUDecomposition	2048	2048	64	2	1	20.389	0.006	633.957	27.286	0.556	
LUDecomposition	2048	2048	64	4	1	20.704	0.004	629.318	31.235	0.528	
LUDecomposition	2048	2048	128	1	1	20.762	0.005	634.686	27.64	0.525	
LUDecomposition	2048	2048	128	2	1	20.388	0.005	628.853	32.271	0.537	
LUDecomposition	2048	2048	256	1	1	20.303	0.006	634.481	32.695	0.535	
kernel,width,height,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
FloydWarshall	2048	2048	1	1	1	6.998	0.018	38167.3	19.329	5.387	
FloydWarshall	2048	2048	1	2	1	6.208	0.004	19766.6	19.956	4.023	
FloydWarshall	2048	2048	1	4	1	5.316	0.002	10801.7	20.313	4.062	
FloydWarshall	2048	2048	1	8	1	6.254	0.003	6580.47	19.34	4.055	
FloydWarshall	2048	2048	1	16	1	5.534	0.003	4655.44	19.987	4.064	
FloydWarshall	2048	2048	1	32	1	6.27	0.003	4244.49	20.13	4.025	
FloydWarshall	2048	2048	1	64	1	5.396	0.001	8233.43	22.077	4.089	
FloydWarshall	2048	2048	1	128	1	7.87	0.003	10179.7	14.476	3.527	
FloydWarshall	2048	2048	1	256	1	7.645	0.002	11126.1	17.35	3.784	
FloydWarshall	2048	2048	2	1	1	5.967	0.003	19751.8	15.896	4.027	
FloydWarshall	2048	2048	2	2	1	5.61	0.004	10955.7	13.595	3.045	
FloydWarshall	2048	2048	2	4	1	6.071	0.003	6734.48	13.295	4.022	
FloydWarshall	2048	2048	2	8	1	5.699	0.003	4912.33	16.59	3.974	
FloydWarshall	2048	2048	2	16	1	5.829	0.002	4260.78	15.748	3.963	
FloydWarshall	2048	2048	2	32	1	6.004	0.003	4785.66	13.87	3.021	
FloydWarshall	2048	2048	2	64	1	6.342	0.004	5624.9	17.439	3.856	
FloydWarshall	2048	2048	2	128	1	5.565	0.002	6569.59	12.532	2.526	
FloydWarshall	2048	2048	4	1	1	4.868	0.002	10912	17.182	3.871	
FloydWarshall	2048	2048	4	2	1	5.333	0.002	6641.35	15.791	3.83	
FloydWarshall	2048	2048	4	4	1	5.409	0.003	4875.91	17.346	4.001	
FloydWarshall	2048	2048	4	8	1	5.869	0.002	4227.58	16.685	3.994	
FloydWarshall	2048	2048	4	16	1	5.258	0.002	4204.9	15.263	3.947	
FloydWarshall	2048	2048	4	32	1	5.135	0.003	4255.1	15.405	3.654	
FloydWarshall	2048	2048	4	64	1	6.433	0.003	4530.29	15.237	3.865	
FloydWarshall	2048	2048	8	1	1	5.639	0.002	6712.97	14.514	3.835	
FloydWarshall	2048	2048	8	2	1	5.074	0.003	4883.55	16.631	3.804	
FloydWarshall	2048	2048	8	4	1	5.708	0.002	4133.49	17.199	3.83	
FloydWarshall	2048	2048	8	8	1	5.332	0.003	3919.6	17.279	4.112	
FloydWarshall	2048	2048	8	16	1	5.622	0.004	3938.63	17.298	3.81	
FloydWarshall	2048	2048	8	32	1	4.912	0.002	3887.78	17.119	3.818	
FloydWarshall	2048	2048	16	1	1	5.495	0.002	4943.42	15.104	3.808	
FloydWarshall	2048	2048	16	2	1	5.36	0.002	4046.27	13.454	3.793	
FloydWarshall	2048	2048	16	4	1	4.842	0.002	3786.9	14.849	3.828	
FloydWarshall	2048	2048	16	8	1	4.996	0.002	3681.5	15.416	3.803	
FloydWarshall	2048	2048	16	16	1	5.59	0.003	3690.81	15.354	3.805	
FloydWarshall	2048	2048	32	1	1	5.277	0.003	4033.91	14.55	3.698	
FloydWarshall	2048	2048	32	2	1	5.073	0.002	3769.57	16.132	3.806	
FloydWarshall	2048	2048	32	4	1	5.076	0.002	3606.54	13.461	3.125	
FloydWarshall	2048	2048	32	8	1	5.26	0.003	3665.89	16.895	3.833	
FloydWarshall	2048	2048	64	1	1	5.568	0.002	3814.9	17.461	3.885	
FloydWarshall	2048	2048	64	2	1	5.156	0.002	3683.22	15.658	3.804	
FloydWarshall	2048	2048	64	4	1	5.09	0.002	3668.73	16.892	3.803	
FloydWarshall	2048	2048	128	1	1	5.212	0.002	3630.86	15.576	3.792	
FloydWarshall	2048	2048	128	2	1	5.277	0.003	3669.73	16.429	3.8	
FloydWarshall	2048	2048	256	1	1	5.194	0.002	3595.77	17.094	3.792	
kernel,nElements,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
FWT	32768	1	1	1	0.544	0.003	3.154	0.203	0.038	
FWT	32768	2	1	1	0.463	0.001	1.634	0.214	0.038	
FWT	32768	4	1	1	0.265	0.001	1.208	0.201	0.039	
FWT	32768	8	1	1	0.248	0.001	0.812	0.203	0.037	
FWT	32768	16	1	1	0.302	0.002	0.602	0.276	0.037	
FWT	32768	32	1	1	0.395	0.002	0.672	0.202	0.038	
FWT	32768	64	1	1	0.388	0.001	0.544	0.344	0.054	
FWT	32768	128	1	1	0.421	0.001	0.544	0.346	0.07	
FWT	32768	256	1	1	0.302	0.001	0.454	0.347	0.037	
kernel,nBodies,timeStep,nSteps,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
NBody	8192	0.005	100	1	1	1	0.826	0.002	4236.93	0.001	0.114	
NBody	8192	0.005	100	2	1	1	0.765	0.003	2178.62	0.001	0.124	
NBody	8192	0.005	100	4	1	1	0.706	0.001	1103.35	0.001	0.126	
NBody	8192	0.005	100	8	1	1	0.54	0.002	569.805	0.001	0.119	
NBody	8192	0.005	100	16	1	1	0.627	0.001	303.187	0.001	0.118	
NBody	8192	0.005	100	32	1	1	0.705	0.003	211.928	0.001	0.154	
NBody	8192	0.005	100	64	1	1	0.537	0.002	124.181	0.001	0.093	
NBody	8192	0.005	100	128	1	1	0.688	0.001	212.431	0.001	0.125	
NBody	8192	0.005	100	256	1	1	0.701	0.001	124.777	0.001	0.148	
kernel,nElements,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
VectorAdd	262144	1	1	1	1.171	0.003	2.365	0.302	0.046	
VectorAdd	262144	2	1	1	1.044	0.003	1.416	0.31	0.045	
VectorAdd	262144	4	1	1	0.951	0.001	1.146	0.312	0.045	
VectorAdd	262144	8	1	1	1.022	0.003	0.573	0.698	0.074	
VectorAdd	262144	16	1	1	0.991	0.003	0.549	0.58	0.044	
VectorAdd	262144	32	1	1	1.057	0.003	0.465	0.638	0.044	
VectorAdd	262144	64	1	1	0.931	0.002	0.344	0.592	0.047	
VectorAdd	262144	128	1	1	0.929	0.001	0.345	0.653	0.061	
VectorAdd	262144	256	1	1	1.022	0.003	0.308	0.758	0.045	
kernel,nElements,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
SquareArray	262144	1	1	1	0.634	0.001	2.452	0.293	0.045	
SquareArray	262144	2	1	1	0.704	0.002	1.444	0.319	0.041	
SquareArray	262144	4	1	1	0.781	0.003	0.844	0.669	0.041	
SquareArray	262144	8	1	1	0.813	0.002	0.701	0.683	0.042	
SquareArray	262144	16	1	1	0.824	0.001	0.685	0.695	0.041	
SquareArray	262144	32	1	1	0.827	0.002	0.401	0.652	0.06	
SquareArray	262144	64	1	1	0.789	0.001	0.346	0.513	0.04	
SquareArray	262144	128	1	1	0.727	0.002	0.463	0.619	0.04	
SquareArray	262144	256	1	1	0.78	0.001	0.43	0.544	0.047	
kernel,N,P,M,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
MatrixMultiplication	2048	4096	1024	1	1	1	14.94	0.004	2771.82	6.837	0.278	
MatrixMultiplication	2048	4096	1024	1	2	1	11.735	0.002	1434.97	2.595	0.261	
MatrixMultiplication	2048	4096	1024	1	4	1	14.068	0.003	719.415	2.255	0.17	
MatrixMultiplication	2048	4096	1024	1	8	1	12.837	0.001	611.431	2.56	0.253	
MatrixMultiplication	2048	4096	1024	1	16	1	14.512	0.003	671.103	2.59	0.251	
MatrixMultiplication	2048	4096	1024	1	32	1	12.894	0.002	815.883	2.582	0.251	
MatrixMultiplication	2048	4096	1024	1	64	1	13.702	0.002	1169.08	2.58	0.259	
MatrixMultiplication	2048	4096	1024	1	128	1	13.062	0.001	1934.59	2.572	0.253	
MatrixMultiplication	2048	4096	1024	1	256	1	14.162	0.003	2760.59	2.557	0.298	
MatrixMultiplication	2048	4096	1024	2	1	1	13.344	0.001	1414.61	2.519	0.146	
MatrixMultiplication	2048	4096	1024	2	2	1	15.137	0.003	721.016	2.595	0.269	
MatrixMultiplication	2048	4096	1024	2	4	1	14.01	0.002	432.804	2.512	0.194	
MatrixMultiplication	2048	4096	1024	2	8	1	13.688	0.003	320.651	2.329	0.17	
MatrixMultiplication	2048	4096	1024	2	16	1	14.235	0.003	356.529	2.604	0.231	
MatrixMultiplication	2048	4096	1024	2	32	1	13.806	0.004	434.872	2.582	0.258	
MatrixMultiplication	2048	4096	1024	2	64	1	14.221	0.003	540.048	2.579	0.257	
MatrixMultiplication	2048	4096	1024	2	128	1	11.537	0.002	876.937	2.334	0.134	
