nThreads,memcpyOut,plan,execu,memcpyIn
24,0.362,8.261,1.547,0.540,
25,0.359,8.238,1.733,0.532,
26,0.363,8.533,1.341,0.508,
27,0.370,8.494,1.261,0.504,
28,0.364,8.494,1.356,0.519,
29,0.368,8.478,1.331,0.514,
30,0.371,8.486,1.226,0.511,
31,0.364,8.498,1.328,0.518,
32,0.365,8.488,1.250,0.495,
33,0.377,8.487,1.384,0.514,
34,0.371,8.492,1.371,0.516,
35,0.360,8.480,1.446,0.502,
36,0.357,8.502,1.410,0.513,
37,0.363,8.502,1.283,0.526,
38,0.364,8.516,1.342,0.819,
39,0.734,9.833,1.152,0.826,
40,0.662,8.536,1.317,0.503,
41,0.389,8.524,1.398,0.808,
42,0.713,12.241,1.263,0.517,
43,0.367,8.506,1.200,0.500,
44,0.362,8.498,1.193,0.509,
45,0.365,8.510,1.109,0.495,
46,0.371,8.517,1.221,0.501,
47,0.365,8.522,1.241,0.525,
48,0.362,8.497,1.443,0.525,
1,0.363,4.184,3.788,0.429,
2,0.356,7.062,3.148,0.449,
3,0.370,7.779,2.651,0.460,
4,0.354,7.476,2.556,0.476,
5,0.367,8.020,2.121,0.508,
6,0.387,8.302,2.169,0.525,
7,0.403,8.303,2.128,0.538,
8,0.401,8.318,1.924,0.528,
9,0.396,8.614,1.642,0.538,
10,0.400,8.595,1.602,0.540,
11,0.395,8.503,1.840,0.525,
12,0.352,7.836,1.746,0.531,
13,0.357,7.818,1.766,0.517,
14,0.364,7.851,1.788,0.488,
15,0.365,7.858,1.702,0.526,
16,0.362,7.863,1.750,0.504,
17,0.378,7.855,1.599,0.482,
18,0.370,7.868,1.719,0.528,
19,0.372,7.849,1.534,0.524,
20,0.361,7.859,1.438,0.514,
21,0.365,8.288,1.478,0.533,
22,0.370,8.217,1.651,0.533,
23,0.365,8.229,1.711,0.508,
24,0.357,8.210,1.606,0.500,
25,0.379,8.202,1.518,0.518,
26,0.370,8.507,1.348,0.507,
27,0.366,8.496,1.450,0.526,
28,0.359,8.518,1.382,0.525,
29,0.368,8.492,1.295,0.503,
30,0.371,8.499,1.184,0.521,
31,0.370,8.510,1.407,0.492,
32,0.379,8.496,1.268,0.532,
33,0.367,8.501,1.212,0.512,
34,0.366,8.520,1.382,0.530,
35,0.375,8.515,1.257,0.524,
36,0.370,8.504,1.295,0.509,
37,0.376,8.492,1.216,0.510,
38,0.372,8.495,1.319,0.543,
39,0.375,8.510,1.295,0.512,
40,0.369,8.499,1.513,0.528,
41,0.374,8.508,1.243,0.499,
42,0.375,8.504,1.314,0.519,
43,0.382,8.505,1.265,0.501,
44,0.380,8.503,1.357,0.531,
45,0.385,8.502,1.191,0.512,
46,0.374,8.524,1.205,0.499,
47,0.372,8.512,1.210,0.499,
48,0.387,8.511,1.373,0.530,
1,0.386,4.189,3.794,0.421,
2,0.357,7.076,3.158,0.421,
3,0.358,7.798,2.721,0.445,
4,0.362,7.456,1.584,0.450,
5,0.367,7.603,1.864,0.502,
6,0.348,7.616,2.410,0.524,
7,0.353,7.603,2.643,0.517,
8,0.358,7.769,2.731,0.542,
9,0.394,9.016,1.633,0.559,
10,0.423,9.476,1.636,0.580,
11,0.424,9.392,1.753,0.444,
12,0.356,7.815,0.953,0.498,
13,0.362,7.846,1.518,0.531,
14,0.365,7.836,1.525,0.543,
15,0.358,7.856,1.578,0.500,
16,0.365,7.836,1.746,0.511,
17,0.363,7.869,1.650,0.510,
18,0.360,7.858,1.556,0.532,
19,0.372,7.881,1.475,0.519,
20,0.363,7.883,1.596,0.538,
21,0.370,8.230,1.363,0.519,
22,0.351,8.216,1.572,0.524,
23,0.361,8.229,1.486,0.505,
24,0.357,8.226,1.673,0.509,
25,0.365,8.228,1.581,0.500,
26,0.373,8.524,1.265,0.544,
27,0.357,8.505,1.420,0.533,
28,0.365,8.505,1.198,0.481,
29,0.372,8.473,1.203,0.492,
30,0.362,8.504,1.254,0.514,
31,0.369,8.513,1.266,0.494,
32,0.367,8.490,1.237,0.498,
33,0.368,8.503,1.402,0.522,
34,0.374,8.505,1.256,0.526,
35,0.368,8.503,1.312,0.531,
36,0.371,8.504,1.124,0.520,
37,0.369,8.504,1.499,0.522,
38,0.372,8.503,1.335,0.513,
39,0.377,8.496,1.289,0.531,
40,0.386,8.507,1.453,0.516,
41,0.392,8.502,1.399,0.490,
42,0.377,8.492,1.422,0.525,
43,0.378,8.502,1.218,0.520,
44,0.370,8.519,1.384,0.531,
45,0.380,8.515,1.299,0.534,
46,0.367,8.517,1.403,0.526,
47,0.367,8.519,1.404,0.529,
48,0.372,8.504,1.179,0.499,
1,0.376,4.196,3.853,0.419,
2,0.358,7.068,5.242,0.483,
3,0.354,9.674,2.029,0.505,
4,0.346,7.461,1.943,0.517,
5,0.354,7.607,2.059,0.496,
6,0.349,7.643,1.861,0.496,
7,0.353,7.616,1.981,0.548,
8,0.353,7.639,1.880,0.525,
9,0.362,7.913,1.639,0.476,
10,0.358,7.894,1.647,0.826,
11,0.716,14.954,1.745,0.788,
12,0.728,10.784,1.707,0.539,
13,0.364,7.864,1.706,0.537,
14,0.371,7.851,1.674,0.536,
15,0.368,7.841,1.689,0.519,
16,0.373,7.867,1.657,0.527,
17,0.371,7.875,1.610,0.543,
18,0.386,7.860,1.592,0.525,
19,0.379,7.885,1.758,0.514,
20,0.393,7.870,1.572,0.556,
21,0.377,8.251,1.567,0.520,
22,0.364,8.211,1.653,1.118,
23,1.085,15.913,1.542,0.834,
24,0.686,8.284,1.640,0.803,
25,0.712,8.261,1.656,0.824,
26,0.696,8.551,1.289,0.823,
27,0.687,8.498,1.364,0.825,
28,0.679,8.501,1.482,0.791,
29,0.690,8.507,1.350,0.826,
30,0.683,8.493,1.259,1.037,
31,1.006,10.880,1.026,1.050,
32,0.983,8.779,0.900,1.010,
33,0.674,8.513,1.044,0.812,
34,0.682,8.502,1.219,0.803,
35,0.675,8.515,1.340,1.037,
36,0.999,10.717,1.213,0.805,
37,0.671,8.515,1.134,0.812,
38,0.690,8.504,1.151,0.829,
39,0.696,8.522,1.107,0.809,
40,0.693,8.504,1.429,0.786,
41,0.685,8.535,1.422,1.035,
42,0.970,10.111,1.176,0.813,
43,0.664,8.519,1.205,0.816,
44,0.687,8.499,1.416,0.811,
45,0.670,8.534,1.382,0.822,
46,0.679,8.518,1.450,0.798,
47,0.682,8.521,1.482,1.017,
48,0.974,9.508,1.175,1.049,
1,0.692,4.195,3.814,0.725,
2,0.724,7.067,3.206,0.759,
3,0.732,7.759,2.702,0.827,
4,0.719,7.963,2.704,0.784,
5,0.699,7.964,3.304,0.812,
6,0.711,9.509,2.667,0.843,
7,0.778,9.089,2.576,0.784,
8,0.704,8.018,2.922,0.798,
9,0.732,9.392,1.604,0.829,
10,0.758,9.350,1.638,0.801,
11,0.677,7.846,1.889,0.812,
12,0.698,7.850,1.664,0.808,
13,0.701,7.851,1.708,0.802,
14,0.713,7.876,1.682,0.779,
15,0.708,7.855,1.514,0.810,
16,0.703,7.867,1.730,0.822,
17,0.693,7.859,1.457,0.808,
18,0.692,7.859,1.524,0.815,
19,0.689,7.900,1.564,0.818,
20,0.695,7.881,1.699,0.786,
21,0.689,8.251,1.483,1.037,
22,0.980,9.839,1.384,0.792,
23,0.685,8.318,1.503,0.854,
24,0.673,8.231,1.414,0.806,
25,0.697,8.241,1.727,1.053,
26,0.969,11.241,1.200,1.034,
27,0.992,8.891,1.352,1.040,
28,0.957,12.800,1.203,0.984,
29,0.962,9.535,1.249,1.044,
30,0.994,12.925,1.196,1.030,
31,0.980,9.866,1.185,1.056,
32,0.785,8.519,1.212,0.795,
33,0.672,8.503,1.306,0.808,
34,0.678,8.539,1.322,0.808,
35,0.653,8.524,1.243,0.799,
36,0.681,8.512,1.328,0.789,
37,0.678,8.514,1.078,0.801,
38,0.669,8.534,1.124,0.797,
39,0.693,8.512,1.287,0.823,
40,0.674,8.520,1.308,0.826,
41,0.685,8.513,1.272,0.798,
42,0.678,8.513,1.339,0.816,
43,0.670,8.516,1.474,0.812,
44,0.677,8.526,1.283,0.829,
45,0.671,8.513,1.518,0.808,
46,0.669,8.545,1.292,0.826,
47,0.676,8.529,1.330,0.817,
48,0.688,8.526,1.496,0.823,
1,0.678,4.207,3.817,0.721,
2,0.706,7.083,3.360,0.734,
3,0.709,7.850,2.824,0.807,
4,0.719,8.518,2.679,0.781,
5,0.735,8.681,2.368,0.797,
6,0.686,7.721,2.320,0.797,
7,0.706,8.160,2.197,0.801,
8,0.717,8.619,1.903,0.834,
9,0.725,9.064,1.684,0.842,
10,0.719,9.042,1.447,0.840,
11,0.727,8.944,1.758,0.855,
12,0.697,8.946,1.787,0.860,
13,0.722,8.963,1.696,0.832,
14,0.720,8.891,1.643,0.796,
15,0.686,7.851,1.729,0.807,
16,0.654,7.866,1.662,0.811,
17,0.688,7.858,1.705,0.824,
18,0.695,7.876,1.736,0.830,
19,0.670,7.903,1.606,0.809,
20,0.687,7.876,1.779,0.814,
21,0.696,8.288,1.714,0.804,
22,0.671,8.224,1.580,0.823,
23,0.665,8.239,1.555,0.815,
24,0.659,8.256,1.550,0.801,
25,0.669,8.249,1.690,0.825,
26,0.673,8.543,1.479,0.820,
27,0.670,8.534,1.345,0.837,
28,0.671,8.512,1.395,0.792,
29,0.658,8.523,1.379,0.822,
30,0.687,8.500,1.171,0.793,
31,0.688,8.519,1.396,1.033,
32,0.973,9.654,1.223,0.807,
33,0.675,8.498,1.103,0.818,
34,0.681,8.537,1.161,0.813,
35,0.684,8.525,1.158,0.838,
36,0.679,8.518,1.138,0.806,
37,0.679,8.517,1.132,0.808,
38,0.676,8.513,1.153,0.806,
39,0.693,8.515,1.297,0.826,
40,0.684,8.537,1.338,0.827,
41,0.684,8.492,1.532,1.050,
42,0.992,11.850,1.287,0.802,
43,0.686,8.511,1.385,1.027,
44,0.909,8.528,1.202,0.794,
45,0.678,8.538,1.297,1.067,
46,0.990,11.688,1.465,1.037,
47,0.977,8.937,1.146,0.808,
48,0.673,8.513,1.340,0.964,
1,0.976,7.726,3.792,0.719,
2,0.712,7.078,4.511,0.732,
3,0.714,8.062,2.064,0.745,
4,0.742,7.442,1.934,0.731,
5,0.712,7.596,2.065,0.799,
6,0.667,7.663,1.799,0.773,
7,0.677,7.661,1.717,0.794,
8,0.709,7.668,1.914,0.804,
9,0.693,7.900,1.536,0.794,
10,0.698,7.929,1.565,0.777,
11,0.701,7.844,1.805,0.817,
12,0.694,7.836,1.383,0.768,
13,0.704,7.854,1.385,0.797,
14,0.677,7.864,1.484,0.817,
15,0.690,7.861,1.467,0.787,
16,0.694,7.860,1.530,0.826,
17,0.699,7.881,1.438,0.790,
18,0.696,7.874,1.832,0.810,
19,0.691,7.899,1.479,0.822,
20,0.694,7.887,1.448,0.789,
21,0.693,8.266,1.826,1.032,
22,0.971,13.366,1.393,0.840,
23,0.671,8.262,1.461,0.793,
24,0.682,8.261,1.824,1.058,
25,0.989,13.409,1.452,1.044,
26,0.985,10.253,1.179,0.784,
27,0.684,8.506,1.076,0.809,
28,0.672,8.501,1.077,1.031,
29,0.992,12.047,1.099,0.787,
30,0.677,8.509,1.059,0.802,
31,0.679,8.525,1.023,0.810,
32,0.688,8.515,1.108,0.805,
33,0.685,8.484,1.370,0.826,
34,0.657,8.512,1.496,0.816,
35,0.687,8.526,1.377,0.808,
36,0.682,8.504,1.335,1.051,
37,0.996,9.493,1.359,0.821,
38,0.698,8.511,1.603,0.837,
39,0.690,8.508,1.450,0.801,
40,0.683,8.521,1.528,0.823,
41,0.684,8.522,1.407,1.029,
42,0.978,14.628,1.269,0.821,
43,0.676,8.514,1.309,0.827,
44,0.663,8.511,1.304,1.038,
45,0.984,9.169,1.249,0.818,
46,0.674,8.532,1.231,0.796,
47,0.674,8.526,1.505,0.821,
48,0.676,8.532,1.587,0.807,
1,0.675,4.199,3.862,0.720,
2,0.705,7.081,2.673,0.717,
3,0.706,7.467,2.605,0.759,
4,0.677,7.726,2.600,0.762,
5,0.698,7.992,2.607,0.757,
6,0.704,8.329,1.958,0.760,
7,0.688,7.661,2.289,0.800,
8,0.688,7.669,2.762,0.807,
9,0.694,8.176,1.665,0.794,
10,0.707,8.240,1.618,0.815,
11,0.716,8.165,1.824,0.795,
12,0.702,8.176,1.764,0.824,
13,0.680,7.840,1.534,0.832,
14,0.669,7.840,1.512,0.813,
15,0.684,7.864,1.720,0.784,
16,0.701,7.873,1.511,0.790,
17,0.702,7.905,1.595,0.800,
18,0.686,7.890,1.569,0.792,
19,0.683,7.899,1.597,0.787,
20,0.698,7.870,1.473,0.817,
21,0.692,8.248,1.528,0.796,
22,0.674,8.214,1.721,0.839,
23,0.667,8.246,1.744,0.772,
24,0.674,8.275,1.685,0.835,
25,0.662,8.243,1.714,0.819,
26,0.670,8.549,1.218,0.786,
27,0.674,8.493,1.302,0.798,
28,0.680,8.506,1.352,0.811,
29,0.663,8.495,1.266,0.820,
30,0.659,8.508,1.494,0.807,
31,0.669,8.494,1.429,0.804,
32,0.667,8.507,1.510,0.818,
33,0.671,8.509,1.216,0.787,
34,0.663,8.502,1.390,0.828,
35,0.672,8.504,1.341,0.811,
36,0.673,8.505,1.484,0.813,
37,0.668,8.506,1.428,0.823,
38,0.661,8.516,1.444,0.817,
39,0.681,8.516,1.288,0.811,
40,0.668,8.515,1.412,0.826,
41,0.667,8.509,1.318,0.800,
42,0.663,8.514,1.297,0.820,
43,0.678,8.504,1.335,0.811,
44,0.667,8.528,1.306,0.817,
45,0.678,8.504,1.466,0.804,
46,0.671,8.528,1.365,0.792,
47,0.674,8.511,1.412,0.810,
48,0.663,8.519,1.276,0.799,
1,0.680,4.202,3.741,0.717,
2,0.709,7.062,3.403,0.721,
3,0.708,7.648,2.798,0.771,
4,0.710,8.385,2.539,0.799,
5,0.729,8.766,2.086,0.816,
6,0.742,8.713,2.049,0.756,
7,0.712,7.700,2.133,0.801,
8,0.703,7.964,2.004,0.815,
9,0.702,8.270,1.598,0.823,
10,0.682,8.248,1.670,0.814,
11,0.671,8.169,1.682,0.841,
12,0.681,8.174,1.738,0.819,
13,0.659,7.857,1.700,0.797,
14,0.671,7.850,1.723,0.789,
15,0.681,7.866,1.738,0.809,
16,0.673,7.878,1.582,0.838,
17,0.679,7.873,1.516,0.833,
18,0.673,7.892,1.561,0.792,
19,0.686,7.892,1.723,0.839,
20,0.695,7.883,1.668,0.828,
21,0.680,8.240,1.690,0.774,
22,0.698,8.241,1.629,0.826,
23,0.660,8.250,1.145,0.638,
24,0.576,8.230,1.163,0.642,
25,0.557,8.292,1.589,0.809,
26,0.680,8.521,1.162,0.700,
27,0.613,8.487,1.207,1.025,
28,0.841,8.505,1.309,0.824,
29,0.660,8.508,1.071,0.812,
30,0.672,8.527,1.116,0.791,
31,0.701,8.517,1.303,1.041,
32,0.980,10.940,1.190,0.817,
33,0.686,8.519,1.248,0.822,
34,0.681,8.499,1.328,0.798,
35,0.667,8.524,1.184,0.828,
36,0.679,8.514,1.326,0.823,
37,0.676,8.507,1.417,0.822,
38,0.691,8.499,1.347,0.826,
39,0.681,8.515,1.433,0.821,
40,0.702,8.516,1.340,0.834,
41,0.680,8.518,1.236,0.826,
42,0.688,8.518,1.335,0.826,
43,0.680,8.526,1.240,0.797,
44,0.707,8.520,1.362,1.083,
45,0.998,9.235,1.211,1.033,
46,0.690,8.543,1.106,0.799,
47,0.687,8.533,1.065,0.802,
48,0.683,8.543,1.074,0.783,
1,0.674,4.183,3.881,0.715,
2,0.708,7.070,5.178,0.786,
3,0.666,9.282,3.212,0.763,
4,0.682,7.435,2.385,0.806,
5,0.669,7.652,2.161,0.781,
6,0.666,7.641,2.274,0.824,
7,0.654,7.651,1.977,0.832,
8,0.655,7.637,2.094,0.798,
9,0.645,7.910,1.446,0.824,
10,0.659,7.948,1.617,0.821,
11,0.658,7.824,1.557,0.799,
12,0.665,7.840,1.575,0.819,
13,0.662,7.834,1.685,0.774,
14,0.662,7.886,1.530,0.837,
15,0.654,7.860,1.539,0.833,
16,0.662,7.865,1.544,0.834,
17,0.661,7.873,1.468,0.837,
18,0.664,7.872,1.593,0.803,
19,0.669,7.888,1.481,0.815,
20,0.663,7.893,1.587,0.803,
21,0.685,8.273,1.471,0.802,
22,0.653,8.209,1.311,0.798,
23,0.673,8.302,1.467,0.796,
24,0.668,8.234,1.371,0.817,
25,0.653,8.238,1.529,0.824,
26,0.673,8.541,1.180,0.817,
27,0.676,8.495,1.274,0.819,
28,0.668,8.500,1.183,0.826,
29,0.663,8.487,1.304,1.024,
30,0.983,12.111,1.125,0.979,
31,0.985,9.408,1.075,0.792,
32,0.691,8.506,1.076,0.793,
33,0.680,8.501,1.092,0.795,
34,0.676,8.535,1.074,0.802,
35,0.678,8.510,1.459,1.042,
36,0.990,10.445,1.182,0.795,
37,0.691,8.506,1.242,0.818,
38,0.669,8.492,1.371,0.804,
39,0.674,8.516,1.435,0.824,
40,0.677,8.521,1.370,0.826,
41,0.684,8.524,1.248,0.814,
42,0.687,8.532,1.420,0.820,
43,0.672,8.511,1.389,1.033,
44,0.981,13.308,1.183,0.785,
45,0.666,8.609,1.153,0.804,
46,0.681,8.516,1.186,0.808,
47,0.680,8.511,1.105,0.797,
48,0.686,8.524,1.204,0.814,
1,0.675,4.210,3.756,0.723,
2,0.704,7.061,2.613,0.723,
3,0.705,7.428,2.572,0.794,
4,0.656,7.462,2.524,0.778,
5,0.676,7.612,1.873,0.768,
6,0.676,7.798,2.160,0.834,
7,0.692,7.979,1.983,0.820,
8,0.700,7.999,1.888,0.824,
9,0.711,8.264,1.774,0.775,
10,0.681,7.966,1.696,0.827,
11,0.652,7.853,1.918,0.831,
12,0.675,7.849,1.659,0.808,
13,0.685,7.849,1.703,0.834,
14,0.690,7.859,1.786,0.793,
15,0.681,7.894,1.593,0.806,
16,0.692,7.872,1.549,0.812,
17,0.683,7.872,1.484,0.784,
18,0.688,7.890,1.436,0.794,
19,0.689,7.891,1.413,0.822,
20,0.689,7.899,1.482,0.815,
21,0.693,8.288,1.604,0.831,
22,0.661,8.259,1.437,0.783,
23,0.676,8.287,1.498,0.790,
24,0.684,8.231,1.437,0.787,
25,0.676,8.327,1.622,0.808,
26,0.674,8.523,1.280,0.807,
27,0.672,8.510,1.306,0.818,
28,0.669,8.489,1.431,0.808,
29,0.664,8.503,1.369,0.782,
30,0.691,8.495,1.283,0.818,
31,0.675,8.503,1.420,0.824,
32,0.667,8.499,1.266,0.822,
33,0.687,8.512,1.462,0.820,
34,0.680,8.504,1.371,0.810,
35,0.691,8.513,1.305,0.813,
36,0.679,8.510,1.316,0.821,
37,0.675,8.499,1.343,0.828,
38,0.684,8.509,1.299,0.808,
39,0.682,8.508,1.301,0.824,
40,0.684,8.514,1.424,0.825,
41,0.683,8.526,1.206,0.827,
42,0.665,8.526,1.388,0.813,
43,0.681,8.517,1.449,0.824,
44,0.670,8.508,1.426,0.806,
45,0.682,8.518,1.462,0.828,
46,0.676,8.514,1.262,0.805,
47,0.683,8.531,1.377,0.796,
48,0.679,8.512,1.478,0.814,
1,0.678,4.194,3.830,0.717,
2,0.700,7.080,3.438,0.730,
3,0.702,7.916,2.631,0.830,
4,0.686,8.517,2.471,0.775,
5,0.702,8.648,1.994,0.806,
6,0.688,7.611,2.239,0.797,
7,0.700,7.778,2.048,0.824,
8,0.688,7.984,2.068,0.826,
9,0.697,8.258,1.646,0.814,
10,0.704,8.254,1.489,0.835,
11,0.675,8.179,1.886,0.857,
12,0.676,8.153,1.851,0.787,
13,0.666,7.855,1.701,0.789,
14,0.654,7.848,1.653,0.810,
15,0.672,7.883,1.712,0.827,
16,0.681,7.883,1.635,0.825,
17,0.681,7.884,1.697,0.833,
18,0.687,7.872,1.781,0.803,
19,0.686,7.892,1.508,0.792,
20,0.679,7.892,1.667,0.814,
21,0.689,8.250,1.737,0.820,
22,0.689,8.208,1.656,0.789,
23,0.672,8.240,1.695,0.832,
24,0.670,8.249,1.615,0.802,
25,0.675,8.248,1.604,0.833,
26,0.686,8.525,1.491,0.793,
27,0.682,8.489,1.263,0.805,
28,0.684,8.498,1.211,0.786,
29,0.664,8.493,1.480,0.816,
30,0.662,8.501,1.288,0.796,
31,0.661,8.495,1.268,0.824,
32,0.661,8.527,1.223,0.825,
33,0.662,8.485,1.359,0.802,
34,0.661,8.516,1.504,0.810,
35,0.662,8.503,1.366,1.007,
36,0.964,10.254,1.078,0.789,
37,0.670,8.605,1.403,1.044,
38,0.975,12.712,1.209,0.809,
39,0.664,8.510,1.120,0.798,
40,0.679,8.513,1.283,0.812,
41,0.683,8.508,1.350,0.819,
42,0.688,8.496,1.506,0.821,
43,0.689,8.507,1.320,0.792,
44,0.679,8.523,1.328,0.814,
45,0.685,8.507,1.209,0.798,
46,0.682,8.507,1.255,0.790,
47,0.669,8.522,1.465,1.026,
48,0.685,8.556,1.229,1.034,
1,0.994,7.840,3.763,0.725,
2,0.715,7.080,5.193,0.783,
3,0.677,9.851,2.771,0.778,
4,0.686,7.510,2.591,0.807,
5,0.682,7.819,1.997,0.786,
6,0.704,7.972,2.098,0.827,
7,0.698,7.982,2.105,0.828,
8,0.712,7.966,2.042,0.808,
9,0.712,8.240,1.713,0.839,
10,0.694,8.235,1.529,0.803,
11,0.682,7.854,1.743,0.842,
12,0.674,7.869,1.801,0.809,
13,0.673,7.856,1.650,0.839,
14,0.668,7.892,1.697,0.798,
15,0.674,7.865,1.704,0.804,
16,0.681,7.857,1.576,0.829,
17,0.683,7.870,1.619,0.842,
18,0.671,7.890,1.513,0.805,
19,0.670,7.908,1.539,0.836,
20,0.668,7.904,1.503,0.809,
21,0.665,8.263,1.716,0.837,
22,0.680,8.239,1.640,0.790,
23,0.680,8.237,1.471,1.035,
24,0.987,13.005,1.485,0.785,
25,0.688,8.269,1.681,0.813,
26,0.671,8.532,1.342,1.044,
27,1.010,8.517,1.117,0.803,
28,0.678,8.497,1.166,0.802,
29,0.663,8.502,1.083,0.800,
30,0.668,8.527,1.215,0.828,
31,0.680,8.511,1.157,0.824,
32,0.689,8.509,1.305,0.829,
33,0.689,8.498,1.320,0.819,
34,0.694,8.515,1.287,0.834,
35,0.685,8.505,1.238,0.807,
36,0.689,8.504,1.437,0.834,
37,0.676,8.490,1.370,0.821,
38,0.694,8.518,1.426,0.835,
39,0.686,8.517,1.450,0.792,
40,0.683,8.521,1.309,0.836,
41,0.698,8.520,1.336,0.815,
42,0.697,8.528,1.431,0.824,
43,0.706,8.515,1.422,0.828,
44,0.681,8.520,1.429,0.832,
45,0.691,8.530,1.365,0.805,
46,0.696,8.533,1.293,0.827,
47,0.692,8.542,1.403,0.814,
48,0.684,8.509,1.312,0.796,
1,0.691,4.197,3.935,0.726,
2,0.723,7.062,3.836,0.729,
3,0.724,7.439,2.701,0.789,
4,0.703,7.481,2.661,0.751,
5,0.694,7.614,2.068,0.777,
6,0.703,7.621,2.096,0.794,
7,0.710,7.641,2.017,0.783,
8,0.699,7.653,1.756,0.812,
9,0.703,7.922,1.708,0.822,
10,0.671,7.917,1.711,0.811,
11,0.683,7.851,1.772,0.823,
12,0.685,7.840,1.764,0.800,
13,0.705,7.872,1.588,0.812,
14,0.699,7.885,1.547,0.781,
15,0.694,7.892,1.618,0.819,
16,0.703,7.867,1.518,0.909,
17,0.837,10.620,1.619,0.830,
18,0.700,7.881,1.635,0.828,
19,0.685,7.885,1.531,0.792,
20,0.684,7.901,1.544,0.822,
21,0.695,8.256,1.682,0.841,
22,0.699,8.226,1.708,0.840,
23,0.667,8.270,1.620,0.830,
24,0.678,8.253,1.695,0.840,
25,0.684,8.263,1.652,0.830,
26,0.681,8.532,1.139,0.835,
27,0.664,8.501,1.384,0.816,
28,0.684,8.519,1.393,0.827,
29,0.701,8.492,1.273,0.824,
30,0.680,8.511,1.267,0.823,
31,0.681,8.546,1.150,0.808,
32,0.685,8.500,1.382,0.814,
33,0.681,8.501,1.384,0.822,
34,0.678,8.502,1.251,0.806,
35,0.678,8.520,1.238,0.810,
36,0.675,8.495,1.253,0.815,
37,0.689,8.504,1.303,0.800,
38,0.681,8.513,1.508,0.820,
39,0.681,8.522,1.412,0.824,
40,0.686,8.508,1.164,0.812,
41,0.690,8.504,1.432,0.831,
42,0.690,8.505,1.521,0.808,
43,0.688,8.526,1.283,0.810,
44,0.687,8.517,1.410,0.810,
45,0.694,8.521,1.374,0.794,
46,0.688,8.525,1.012,0.877,
47,0.886,10.062,1.071,0.666,
48,0.584,8.546,0.950,0.657,
1,0.589,4.181,3.708,0.605,
2,0.597,7.063,3.597,0.755,
3,0.697,8.089,2.589,0.787,
4,0.687,7.575,2.489,0.810,
5,0.687,8.221,2.709,0.831,
6,0.694,8.688,2.711,0.832,
7,0.716,8.956,2.437,0.827,
8,0.657,7.775,2.433,0.815,
9,0.666,8.510,1.809,0.795,
10,0.708,8.649,1.609,0.838,
11,0.687,8.523,1.764,0.834,
12,0.694,8.503,1.794,0.824,
13,0.679,7.853,1.832,0.816,
14,0.687,7.838,1.677,0.797,
15,0.667,7.848,1.726,0.821,
16,0.674,7.865,1.794,0.858,
17,0.672,7.883,1.729,0.833,
18,0.683,7.867,1.696,0.836,
19,0.678,7.896,1.650,0.814,
20,0.673,7.888,1.552,0.796,
21,0.680,8.262,1.627,0.824,
22,0.682,8.232,1.456,0.798,
23,0.678,8.237,1.709,0.803,
24,0.671,8.259,1.652,0.835,
25,0.678,8.242,1.615,0.830,
26,0.690,8.533,1.260,0.801,
27,0.681,8.501,1.231,0.805,
28,0.673,8.515,1.281,0.835,
29,0.675,8.504,1.217,0.803,
30,0.678,8.505,1.393,0.795,
31,0.667,8.503,1.325,0.807,
32,0.681,8.511,1.391,0.815,
33,0.677,8.506,1.094,0.663,
34,0.568,8.512,1.070,0.786,
35,0.684,8.513,1.028,0.785,
36,0.678,8.513,1.120,0.799,
37,0.674,8.504,1.078,0.784,
38,0.676,8.512,1.504,0.812,
39,0.687,8.504,1.299,0.788,
40,0.678,8.500,1.433,0.838,
41,0.676,8.505,1.395,0.831,
42,0.682,8.517,1.517,0.822,
43,0.678,8.522,1.414,0.824,
44,0.683,8.520,1.450,0.806,
45,0.672,8.533,1.426,0.784,
46,0.685,8.519,1.455,0.819,
47,0.677,8.506,1.378,0.825,
48,0.688,8.520,1.475,0.819,
1,0.687,4.203,3.758,0.715,
2,0.713,7.072,3.426,0.736,
3,0.712,7.717,2.795,0.795,
4,0.713,8.712,2.704,0.816,
5,0.790,9.600,2.042,0.779,
6,0.697,7.644,2.407,0.778,
7,0.718,7.780,1.961,0.808,
8,0.721,8.205,2.005,0.792,
9,0.744,8.642,1.646,0.798,
10,0.730,8.611,1.725,0.837,
11,0.720,8.474,1.730,0.796,
12,0.682,7.872,1.704,0.820,
13,0.704,7.845,1.831,0.803,
14,0.689,7.855,1.536,0.771,
15,0.684,7.873,1.665,0.823,
16,0.683,7.865,1.745,0.792,
17,0.678,7.881,1.810,0.843,
18,0.685,7.866,1.788,0.819,
19,0.699,7.883,1.748,0.825,
20,0.689,7.884,1.603,0.823,
21,0.696,8.246,1.491,0.804,
22,0.681,8.234,1.631,0.793,
23,0.685,8.251,1.607,0.817,
24,0.672,8.259,1.503,0.833,
25,0.685,8.222,1.570,0.793,
26,0.689,8.528,1.286,0.820,
27,0.680,8.494,1.270,0.820,
28,0.674,8.499,1.383,0.827,
29,0.663,8.494,1.325,0.784,
30,0.673,8.488,1.374,0.801,
31,0.666,8.523,1.342,1.024,
32,0.686,8.542,1.350,0.801,
33,0.678,8.506,1.114,0.973,
34,0.986,11.513,1.297,1.033,
35,0.965,8.994,1.073,0.803,
36,0.662,8.517,1.163,1.042,
37,0.990,12.177,1.177,0.787,
38,0.675,8.528,1.094,0.799,
